analysis_status,recommendationid,appid,game_name,review_datetime,release_date,days_from_release,release_period,steam_label_text,playtime_at_review_hours,votes_up,weighted_vote_score,llm_sentiment,sentiment_score,llm_primary_issue,llm_issue_tags,llm_urgency_candidate,llm_review_summary,llm_suggested_action,steam_llm_sentiment_relation
success,150118882,2083210,Super Woden GP 2,2023-11-14 15:15:11,2023-11-10,4.0,D0-D30,positive,8.233333333333333,3.0,0.5,positive,4.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""개발자의 애정이 느껴지는 좋은 클래식 게임 경험""}, {""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""350bhp 이상 차량에서 게임 속도가 너무 빨라져 즐거움이 좌절로 바뀜""}]",low,"개발자의 정성이 느껴지는 훌륭한 게임이나, 고마력 차량 구간의 속도감이 너무 빨라 난이도 조절이 필요함.",고마력 차량 구간의 난이도 곡선 재검토 및 속도감에 따른 시각적/조작적 보조 장치 고려.,exact_match
success,150393497,2083210,Super Woden GP 2,2023-11-19 00:27:52,2023-11-10,9.0,D0-D30,positive,2.9166666666666665,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""80's/90's arcade racing games meet Gran Turismo, amazing game""}, {""category"": ""gameplay_loop"", ""sentiment"": ""positive"", ""evidence"": ""world of different tournaments and cups, buying cars, challenging gameplay""}]",low,80~90년대 아케이드 레이싱과 그란 투리스모의 요소를 잘 결합한 도전적이고 재미있는 레이싱 게임.,"현재의 게임 플레이 루프와 다양한 레이싱 환경(날씨, 지형)의 강점을 유지하고, 지속적인 업데이트를 통해 콘텐츠를 확장하는 방향을 권장함.",exact_match
success,150050151,2083210,Super Woden GP 2,2023-11-13 07:37:34,2023-11-10,3.0,D0-D30,positive,3.0166666666666666,2.0,0.5181106925010681,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Great handling, great difficulty and learning curve, fun racey feel""}, {""category"": ""content_volume"", ""sentiment"": ""neutral"", ""evidence"": ""ask for some future track and car packs""}]",low,"오랜만에 즐기는 아이소메트릭 레이싱 게임으로, 조작감과 난이도 곡선이 훌륭함. 향후 추가 콘텐츠를 기대함.","현재의 조작감과 난이도 밸런스를 유지하며, 유저들의 요구에 맞춰 향후 트랙 및 차량 팩 업데이트를 고려할 것.",exact_match
success,150070139,2083210,Super Woden GP 2,2023-11-13 16:42:58,2023-11-10,3.0,D0-D30,negative,1.3666666666666667,13.0,0.488091766834259,negative,1.0,gameplay_loop,"[{""category"": ""graphics_audio"", ""sentiment"": ""negative"", ""evidence"": ""sound design is atrocious""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""physics are useless, unexplainable lateral drift on every vehicle""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""AI is bad, pick worst lines, ram into you""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""isometric view and limited sight distance is annoying""}]",high,"사운드 디자인, 차량 물리 엔진의 과도한 드리프트 현상, AI의 낮은 지능 등으로 인해 레이싱 경험이 만족스럽지 않음.","차량의 물리 엔진(과도한 측면 드리프트) 개선, AI 주행 라인 및 충돌 로직 수정, 사운드 디자인 전반에 대한 재검토가 필요함.",exact_match
success,150144649,2083210,Super Woden GP 2,2023-11-15 00:55:29,2023-11-10,5.0,D0-D30,positive,2.65,4.0,0.5384615659713745,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""drift-heavy handling, stylish presentation, soundtrack, retro racer feel""}]",low,"드리프트 중심의 조작감, 스타일리시한 그래픽, 훌륭한 사운드트랙을 갖춘 고전적인 아이소메트릭 레이싱 게임으로 강력 추천함.","현재의 드리프트 조작감과 레트로한 스타일, 사운드트랙의 강점을 유지하며 향후 업데이트에서도 이 핵심 재미 요소를 보존할 것.",exact_match
success,149998874,2083210,Super Woden GP 2,2023-11-12 12:41:59,2023-11-10,2.0,D0-D30,positive,2.816666666666667,8.0,0.5610338449478149,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Fun races, challenging IA, nice interface, working statistics, online leaderboard""}]",low,"재미있는 레이싱, 도전적인 AI, 깔끔한 인터페이스와 통계 기능, 온라인 리더보드 등 레이싱 게임으로서의 기본기가 매우 탄탄함.","현재의 도전적인 AI 난이도와 유용한 통계/리더보드 기능을 유지하고, 플레이어들이 선호하는 이러한 편의성 요소를 지속적으로 강화할 것.",exact_match
success,149966560,2083210,Super Woden GP 2,2023-11-11 23:16:37,2023-11-10,1.0,D0-D30,positive,8.716666666666667,2.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""instant classic, potential for updates and workshop support""}]",low,"즉각적인 고전이 될 잠재력이 있는 게임이며, 지속적인 업데이트와 창작마당 지원이 추가된다면 장기적인 인기를 끌 것으로 기대함.","플레이어들의 기대에 부응하기 위해 지속적인 콘텐츠 업데이트를 계획하고, 기술적으로 가능하다면 창작마당(Workshop) 지원을 검토할 것.",exact_match
success,150107516,2083210,Super Woden GP 2,2023-11-14 10:24:04,2023-11-10,4.0,D0-D30,negative,1.0,5.0,0.4312115311622619,negative,1.0,developer_communication,"[{""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""lots of grinding""}, {""category"": ""control"", ""sentiment"": ""negative"", ""evidence"": ""higher end races it gets too fast for the screen to catch up""}, {""category"": ""developer_communication"", ""sentiment"": ""negative"", ""evidence"": ""dev only wants band aid fixes... banned me from the leaderboards for no reason""}]",high,"과도한 반복 플레이와 카메라 시점 문제에 대한 불만, 개발자의 소통 방식 및 리더보드 밴 조치에 대한 강한 비판.",카메라 시점(줌 아웃) 옵션 추가 검토 및 커뮤니티 피드백 대응 방식 개선 필요.,exact_match
success,150441215,2083210,Super Woden GP 2,2023-11-19 17:19:13,2023-11-10,9.0,D0-D30,positive,7.9,1.0,0.5178015232086182,mixed,3.0,ui_ux,"[{""category"": ""control"", ""sentiment"": ""negative"", ""evidence"": ""Controls feel inconsistent at times""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""camera is tightly focused... Career progress is unclear and not well explained""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""Way too much car to car contact... AI cars are unaware of the player car""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Circuit racing, endurance racing and rallying all in one linked career. It's a fully stable game""}]",medium,"게임의 안정성과 콘텐츠 구성은 훌륭하나, 카메라 시점, 불명확한 커리어 진행, AI와의 충돌 문제 등 개선이 필요한 부분이 있음.","카메라 줌 옵션 추가, 커리어 진행 가이드 보완, AI 주행 로직 및 충돌 판정 개선 검토.",partial_match
success,149949599,2083210,Super Woden GP 2,2023-11-11 18:10:48,2023-11-10,1.0,D0-D30,positive,2.25,5.0,0.5552297234535217,positive,4.0,ui_ux,"[{""category"": ""graphics_audio"", ""sentiment"": ""negative"", ""evidence"": ""suffers from some rendering issues""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""video options including windowed mode/VSync would be a nice QoL upgrade""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Great game... Career mode is nice and you can earn money/upgrade your car""}]",low,"게임의 재미와 커리어 모드에 만족하나, 렌더링 문제와 창 모드/수직 동기화 등 편의 기능 추가가 필요함.","렌더링 최적화 및 그래픽 설정(창 모드, VSync) 옵션 추가 고려.",exact_match
success,149994170,2083210,Super Woden GP 2,2023-11-12 11:00:47,2023-11-10,2.0,D0-D30,negative,0.5166666666666667,6.0,0.4626131355762481,negative,2.0,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""driving view and angle makes it hard to master corners""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""zoomed in view and poor angle compared to other games""}]",medium,"게임의 기본 컨셉은 좋으나, 시점과 카메라 각도가 불편하여 코너링의 재미가 떨어지고 게임이 얕게 느껴짐.",카메라 시점의 줌 아웃 옵션 추가 또는 시야각(FOV) 개선을 통해 코너를 미리 확인할 수 있도록 조정 검토.,exact_match
success,149957163,2083210,Super Woden GP 2,2023-11-11 20:10:25,2023-11-10,1.0,D0-D30,positive,0.55,0.0,0.5,positive,4.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""unique and enjoyable if looking for something different""}]",low,"독특한 아케이드 레이싱 게임으로, 일반적인 레이싱 게임과는 다르지만 드리프트 위주의 조작이 즐거움.",현재의 독특한 아케이드 드리프트 조작감과 게임성을 유지 및 강화.,exact_match
success,150067729,2083210,Super Woden GP 2,2023-11-13 15:53:53,2023-11-10,3.0,D0-D30,positive,1.0166666666666666,0.0,0.4942913353443146,mixed,3.0,gameplay_loop,"[{""category"": ""graphics_audio"", ""sentiment"": ""neutral"", ""evidence"": ""sound won't revolutionise the industry""}, {""category"": ""gameplay_loop"", ""sentiment"": ""mixed"", ""evidence"": ""cars feel like bricks in a shopping cart, camera makes it hard to see turns, trees obscure view""}, {""category"": ""content_volume"", ""sentiment"": ""positive"", ""evidence"": ""large set of races""}]",medium,"가격 대비 즐길 거리가 많고 재미있으나, 카메라 시점 문제로 코너 확인이 어렵고 일부 맵은 장애물에 시야가 가려짐. 차량 조작감 개선 필요.","카메라 시점 개선 및 맵 내 시야를 가리는 오브젝트(나무 등) 배치 조정, 차량 조작감(무게감) 튜닝 검토.",partial_match
success,150078046,2083210,Super Woden GP 2,2023-11-13 19:42:37,2023-11-10,3.0,D0-D30,negative,9.366666666666667,0.0,0.4939209520816803,mixed,3.0,ui_ux,"[{""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""카메라 줌 아웃 기능 부족으로 빠른 차량 주행 시 시야 확보 어려움""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""레이스 참가 가능 차량 정보 확인의 어려움 및 차량 교체 프로세스의 번거로움""}, {""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""중고 차량 판매 가격이 너무 낮아 경제적 손실 발생 및 그라인드 강요""}]",medium,"게임 자체는 재미있으나 카메라 시야, 차량 정보 확인 및 교체 UI, 중고차 판매 가격 등 편의성 개선이 필요함.","카메라 줌 아웃 옵션 추가, 레이스 진입 전 참가 가능 차량 명확히 표시, 차량 교체 UI 개선, 중고차 판매가 조정 검토.",partial_match
success,152183565,2083210,Super Woden GP 2,2023-11-27 05:55:23,2023-11-10,17.0,D0-D30,positive,25.6,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""심플하고 매우 재미있는 아케이드 레이싱 게임""}]",low,심플하고 재미있는 아케이드 레이싱 게임으로 추천함.,현재의 심플하고 재미있는 게임성을 유지하며 콘텐츠 업데이트 지속.,exact_match
success,149961093,2083210,Super Woden GP 2,2023-11-11 21:21:16,2023-11-10,1.0,D0-D30,positive,6.25,7.0,0.5726969838142395,positive,4.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Gran Turismo 4, Art of Rally, Circuit superstars의 장점을 잘 결합함""}, {""category"": ""ui_ux"", ""sentiment"": ""neutral"", ""evidence"": ""레이스 중 순위 확인을 위한 리더보드 표시 기능 부재""}, {""category"": ""performance"", ""sentiment"": ""negative"", ""evidence"": ""간헐적인 프레임 드랍 발생 (재시작으로 해결 가능)""}]",medium,매우 훌륭한 레이싱 게임으로 물리 엔진과 진행 방식이 만족스러움. UI 개선과 간헐적 프레임 드랍 수정 제안.,레이스 중 실시간 순위 리더보드 UI 추가 검토 및 간헐적 프레임 드랍 원인 파악 및 최적화.,exact_match
success,150151820,2083210,Super Woden GP 2,2023-11-15 04:37:38,2023-11-10,5.0,D0-D30,positive,2.95,4.0,0.5512674450874329,mixed,4.0,graphics_audio,"[{""category"": ""graphics_audio"", ""sentiment"": ""negative"", ""evidence"": ""모든 차량 엔진음이 비슷하고 강당에 있는 듯한 과도한 리버브 효과가 있음""}, {""category"": ""graphics_audio"", ""sentiment"": ""neutral"", ""evidence"": ""배경 음악이 금방 질리는 경향이 있음""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""아케이드 레이싱 게임으로서의 재미와 가치가 충분함""}]",low,"게임의 재미와 가치는 훌륭하나, 차량 엔진음의 리버브 효과와 단조로운 배경 음악에 대한 개선이 필요함.",차량 엔진음의 리버브 효과를 조절하거나 끌 수 있는 오디오 설정 옵션 추가 고려. 배경 음악 다양성 확보 또는 플레이어 커스텀 음악 지원 강화.,partial_match
success,153223920,2083210,Super Woden GP 2,2023-12-09 16:47:09,2023-11-10,29.0,D0-D30,negative,2.5,2.0,0.4281831681728363,negative,2.0,ui_ux,"[{""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""메뉴 및 UI가 직관적이지 않고 차량 구매 및 레이스 진입 과정이 번거로움""}, {""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""특정 차량 강제 구매 등 진행 방식이 다소 불합리하게 느껴짐""}, {""category"": ""performance"", ""sentiment"": ""negative"", ""evidence"": ""Steam Deck에서 간헐적인 프레임 드랍 발생""}]",high,"게임의 기본 레이싱은 괜찮으나, 불편한 UI/UX와 진행 방식, Steam Deck에서의 최적화 문제가 게임 경험을 저해함.","차량 구매 및 레이스 진입 UI 개선, 진행을 위한 차량 요구 조건의 가시성 확보, Steam Deck 성능 최적화 작업 필요.",exact_match
success,150277878,2083210,Super Woden GP 2,2023-11-17 13:25:31,2023-11-10,7.0,D0-D30,positive,1.3166666666666669,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""전작 대비 발전된 게임성, 훌륭한 음악과 그래픽, 만족스러운 진행 시스템""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""마이크로 트랜잭션 없는 훌륭한 가성비와 향수를 자극하는 랠리 모드""}]",low,전작의 장점을 계승하면서도 새로운 모드와 풍부한 콘텐츠로 매우 만족스러운 레이싱 경험을 제공함.,"현재의 긍정적인 게임 플레이 경험과 콘텐츠 구성을 유지하고, 향후 업데이트에서도 마이크로 트랜잭션 없는 합리적인 가치를 유지할 것.",exact_match
success,149923764,2083210,Super Woden GP 2,2023-11-11 10:16:26,2023-11-10,1.0,D0-D30,negative,0.9166666666666666,13.0,0.3751366734504699,negative,2.0,control,"[{""category"": ""control"", ""sentiment"": ""negative"", ""evidence"": ""I can't get past the camera view. I personally think it should have a behind the car style camera""}]",medium,"게임은 괜찮지만, 고정된 카메라 시점 때문에 플레이가 어려워 추천하지 않음. 차량 뒤를 따라가는 카메라 시점 옵션 필요.",사용자 편의를 위해 차량 뒤를 따라가는 카메라 시점(Chase Camera) 옵션 추가 검토.,exact_match
success,150296500,2083210,Super Woden GP 2,2023-11-17 18:54:26,2023-11-10,7.0,D0-D30,negative,15.85,3.0,0.5109289288520813,negative,1.0,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""The track races however aren't enjoyable - the AI drivers being particularly annoying.""}, {""category"": ""control"", ""sentiment"": ""negative"", ""evidence"": ""The camera is also a real hindrance once you get to the 400+ HP cars""}]",high,"랠리 모드는 재미있으나, 트랙 레이스의 AI가 매우 짜증 나고 고성능 차량에서 카메라 시점이 플레이를 방해함.","트랙 레이스 AI의 주행 패턴 및 난이도 밸런스 조정, 고속 주행 시 카메라 시점 가시성 개선 검토.",exact_match
success,150382243,2083210,Super Woden GP 2,2023-11-18 20:44:28,2023-11-10,8.0,D0-D30,positive,0.1833333333333333,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""super fun, not use to time attack but practice makes perfect !!""}]",low,타임 어택 모드가 처음이지만 연습을 통해 재미있게 즐기고 있음.,현재의 타임 어택 모드 재미 요소 유지 및 초보자를 위한 가이드 강화.,exact_match
success,152883376,2083210,Super Woden GP 2,2023-12-04 18:50:49,2023-11-10,24.0,D0-D30,negative,8.683333333333334,4.0,0.487819105386734,negative,2.0,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""후반부 차량(BTCC, DTM)의 주행감이 무겁고 재미없음""}, {""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""후반부 트랙 디자인이 단조롭고 지루함""}]",medium,"초반은 재미있으나, 게임의 주력 콘텐츠인 후반부 차량과 트랙의 주행 경험이 지루하고 단조로워 동기 부여가 되지 않음.","후반부 차량의 물리 엔진 튜닝을 통해 조작감을 개선하고, 주요 트랙의 코너 및 브레이킹 구간 디자인을 보완하여 주행의 재미를 강화할 필요가 있음.",exact_match
success,151458155,2083210,Super Woden GP 2,2023-11-24 01:53:20,2023-11-10,14.0,D0-D30,positive,12.166666666666666,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""전작보다 발전한 훌륭한 탑다운 레이싱 게임""}]",low,전작보다 개선된 훌륭한 탑다운 아이소메트릭 레이싱 게임으로 강력 추천함.,현재의 게임 플레이 방향성과 탑다운 시점의 레이싱 경험을 유지 및 강화할 것.,exact_match
success,150402717,2083210,Super Woden GP 2,2023-11-19 04:05:42,2023-11-10,9.0,D0-D30,negative,1.7666666666666666,1.0,0.5238354206085205,negative,2.0,ui_ux,"[{""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""고정된 줌 시점의 한계""}, {""category"": ""difficulty"", ""sentiment"": ""negative"", ""evidence"": ""랠리 타임 시스템의 짧은 제한 시간으로 인해 트랙 학습이 지루함""}]",medium,고정된 카메라 줌 시점과 랠리 모드의 지나치게 짧은 제한 시간으로 인해 학습 과정이 지루하게 느껴짐.,카메라 줌 옵션 추가 검토 및 랠리 모드의 타임 제한 밸런스 조정 또는 연습 모드 강화 고려.,exact_match
success,151747475,2083210,Super Woden GP 2,2023-11-25 05:34:47,2023-11-10,15.0,D0-D30,positive,7.433333333333334,9.0,0.638706386089325,mixed,3.0,ui_ux,"[{""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""메뉴 간 이동이 잦고 번거로움, 레이스 종료 후 재시작 버튼 부재""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""차량 보상 체계가 무작위적이라 불만족스러움""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""차량 업그레이드 후 상세 능력치 확인 불가""}, {""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""업그레이드된 차량 판매 시 업그레이드 비용 환불 불가""}]",medium,"게임 자체는 훌륭한 아케이드 레이싱이나, 메뉴 이동의 번거로움, 차량 정보 표시 부족, 업그레이드 판매 시스템 등 편의성 측면에서 개선이 필요함.","메뉴 구조 간소화, 레이스 종료 후 재시작 버튼 추가, 차량 상세 능력치 표시 기능 구현, 차량 판매 시 업그레이드 비용 환불 로직 검토.",partial_match
success,151549711,2083210,Super Woden GP 2,2023-11-24 12:46:33,2023-11-10,14.0,D0-D30,positive,4.15,0.0,0.5,positive,4.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""훌륭한 아케이드 드라이빙/드리프트 게임, 스팀덱 호환성 좋음, 90년대 향수 자극""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""레이스/차량 메뉴 전환이 느림""}, {""category"": ""multiplayer_network"", ""sentiment"": ""neutral"", ""evidence"": ""멀티플레이어 기능이 다소 부족함""}]",low,90년대 향수를 자극하는 훌륭한 아케이드 레이싱 게임으로 스팀덱에서도 잘 작동함. 메뉴 전환 속도와 멀티플레이어 기능에 대한 아쉬움이 있으나 전반적으로 만족함.,"현재의 훌륭한 게임 플레이와 향수 자극 요소 유지, 메뉴 전환 속도 최적화 고려.",exact_match
success,149876840,2083210,Super Woden GP 2,2023-11-10 16:25:51,2023-11-10,0.0,D0-D30,positive,0.45,30.0,0.657023012638092,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""그란 투리스모와 같은 고전적인 분위기와 커리어 모드, 디테일한 요소, 적절한 난이도, 많은 차량 수""}]",low,"고전 레이싱 게임의 향수를 잘 구현한 게임으로, 디테일과 콘텐츠 구성에 매우 만족함.","현재의 게임 분위기와 디테일한 요소들을 유지하고, 커리어 모드의 깊이를 지속적으로 강화할 것.",exact_match
success,150055093,2083210,Super Woden GP 2,2023-11-13 10:37:23,2023-11-10,3.0,D0-D30,positive,2.35,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""전작 대비 차량, 업그레이드, 트랙 등 콘텐츠 대폭 증가""}, {""category"": ""gameplay_loop"", ""sentiment"": ""positive"", ""evidence"": ""새로운 핸들링 모델과 AI의 개선으로 레이싱 경험 향상""}, {""category"": ""other"", ""sentiment"": ""positive"", ""evidence"": ""5개의 세이브 슬롯 제공 및 커스텀 음악 지원에 대한 높은 만족도""}]",low,"전작 대비 콘텐츠가 풍부해졌으며, 개선된 핸들링과 AI, 세이브 슬롯 및 커스텀 음악 지원 등 사용자 편의 기능에 매우 만족함.","현재의 풍부한 콘텐츠와 사용자 편의 기능(세이브 슬롯, 커스텀 음악)을 유지하고, 호평받은 핸들링 모델을 향후 업데이트에서도 잘 보존할 것.",exact_match
success,149948611,2083210,Super Woden GP 2,2023-11-11 17:53:16,2023-11-10,1.0,D0-D30,positive,0.2333333333333333,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""performance"", ""sentiment"": ""positive"", ""evidence"": ""Steam Deck에서 원활하게 구동됨""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""게임을 매우 좋아할 것 같다는 기대감 표현""}]",low,"Steam Deck에서 게임이 매우 잘 구동되며, 게임에 대한 기대감이 높음.","현재의 Steam Deck 최적화 상태를 유지하고, 향후 업데이트 시에도 호환성 테스트를 지속할 것.",exact_match
success,149879592,2083210,Super Woden GP 2,2023-11-10 17:16:57,2023-11-10,0.0,D0-D30,positive,0.6333333333333333,4.0,0.518750011920929,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""아케이드 모드, 커리어 모드, 사운드, 가격, 차량 조작감 등 전반적인 게임 완성도 칭찬""}]",low,"게임 전반에 걸쳐 개발자의 정성이 느껴지며, 아케이드 및 커리어 모드, 조작감, 가격 등 모든 면에서 만족함.","현재의 게임 완성도와 조작감을 유지하고, 긍정적인 사용자 경험을 지속할 수 있도록 관리할 것.",exact_match
success,149901088,2083210,Super Woden GP 2,2023-11-11 00:29:24,2023-11-10,1.0,D0-D30,positive,1.0333333333333334,10.0,0.6008886694908142,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""전작 대비 개선된 주행감과 풍부한 콘텐츠, 합리적인 가격에 대해 긍정적 평가""}]",low,"전작의 장점을 계승하고 개선한 훌륭한 후속작으로, 합리적인 가격과 함께 강력 추천함.","현재의 게임 플레이 메커니즘과 콘텐츠 볼륨을 유지하며, 향후 업데이트에서도 전작의 핵심 재미 요소를 잘 보존할 것.",exact_match
success,152183632,2083210,Super Woden GP 2,2023-11-27 05:56:03,2023-11-10,17.0,D0-D30,positive,23.33333333333333,1.0,0.497925341129303,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""많은 플레이 시간을 보장하는 재미있는 게임으로 강력 추천함""}, {""category"": ""content_volume"", ""sentiment"": ""neutral"", ""evidence"": ""F1 전용 버전 출시를 제안함""}]",low,"매우 재미있고 플레이 타임이 긴 게임이며, 향후 F1 테마의 콘텐츠 확장을 제안함.",사용자의 F1 콘텐츠 제안을 향후 DLC나 업데이트 로드맵 수립 시 참고할 것.,exact_match
success,149945643,2083210,Super Woden GP 2,2023-11-11 17:02:15,2023-11-10,1.0,D0-D30,positive,2.1166666666666667,0.0,0.4741379022598266,mixed,3.0,graphics_audio,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""게임 플레이가 매우 재미있어 시간 가는 줄 모르고 플레이함""}, {""category"": ""graphics_audio"", ""sentiment"": ""negative"", ""evidence"": ""사운드트랙이 매우 나쁘다고 평가함""}]",medium,"게임 플레이는 매우 중독적이고 재미있으나, 사운드트랙 품질에 대한 불만이 있음.","사운드트랙에 대한 사용자 피드백을 검토하고, 향후 업데이트를 통해 배경음악 옵션 추가나 개선을 고려할 것.",partial_match
success,150381654,2083210,Super Woden GP 2,2023-11-18 20:34:19,2023-11-10,8.0,D0-D30,positive,5.283333333333333,0.0,0.5,mixed,4.0,graphics_audio,"[{""category"": ""graphics_audio"", ""sentiment"": ""negative"", ""evidence"": ""visual and audio cues are sometime way too late to be able to react to""}, {""category"": ""content_volume"", ""sentiment"": ""positive"", ""evidence"": ""An update or dlc with more cars would be really cool.""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Over all a really fun game, reminiscent of early gran turismo games.""}]",medium,"초기 그란 투리스모를 연상시키는 재미있는 게임이나, 랠리 코스 등에서 시청각적 반응 신호가 너무 늦어 대응하기 어렵다는 점이 아쉬움. 차량 추가 업데이트를 희망함.","랠리 코스 등에서 시청각적 반응 신호의 타이밍을 조정하여 플레이어의 반응성을 개선하고, 향후 차량 콘텐츠 추가를 고려할 것.",partial_match
success,152527074,2083210,Super Woden GP 2,2023-11-29 17:07:38,2023-11-10,19.0,D0-D30,positive,26.98333333333333,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""A breath of fresh air in a sea of mediocre racing modern games. My favourite title in the genre this year.""}]",low,"최근 레이싱 게임들 사이에서 매우 신선하고 훌륭한 작품이며, 올해 최고의 레이싱 게임으로 강력 추천함.","현재의 게임성 및 레이싱 장르로서의 강점을 유지하고, 커뮤니티의 높은 만족도를 지속할 수 있는 운영을 이어갈 것.",exact_match
success,152282652,2083210,Super Woden GP 2,2023-11-27 19:32:07,2023-11-10,17.0,D0-D30,positive,1.3833333333333333,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""isometric Gran Turismo. It also has an entire separate game inside that's basically isometric Sega Rally Championship.""}]",low,아이소메트릭 시점의 그란 투리스모와 세가 랠리 챔피언십을 합친 듯한 게임 구성이 매우 매력적임.,"게임의 핵심 컨셉인 아이소메트릭 레이싱의 재미 요소를 유지하고, 이러한 장르적 특징을 마케팅 포인트로 계속 활용할 것.",exact_match
success,150752763,2083210,Super Woden GP 2,2023-11-21 23:46:00,2023-11-10,11.0,D0-D30,positive,0.8833333333333333,0.0,0.5,positive,4.0,control,"[{""category"": ""gameplay_loop"", ""sentiment"": ""positive"", ""evidence"": ""perfect game to pick and play on the deck""}, {""category"": ""graphics_audio"", ""sentiment"": ""positive"", ""evidence"": ""looks and plays really well""}, {""category"": ""control"", ""sentiment"": ""negative"", ""evidence"": ""handling could be better""}]",medium,"스팀 덱에서 플레이하기 좋은 게임이며, 고전 레이싱 게임의 향수를 잘 구현함. 다만 차량 핸들링 개선이 필요함.",차량 핸들링의 반응성이나 물리적 느낌을 조정하여 조작감을 개선할 필요가 있음.,exact_match
