recommendationid,appid,game_name,steam_label_text,llm_sentiment,llm_primary_issue,llm_urgency_candidate,release_period,playtime_at_review_hours,votes_up,weighted_vote_score,llm_issue_category,issue_name_kor,llm_issue_sentiment,llm_issue_evidence
149881698,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,4.6,0.0,0.5,multiplayer_network,멀티/네트워크,neutral,"people, start chatting more in Online"
150051905,1981820,Strike Force Heroes,negative,negative,progression_grind,high,D0-D30,0.95,1.0,0.4961832165718078,gameplay_loop,게임플레이 루프,negative,"weapons inflict little damage, unprecise, tanking damage meta"
150051905,1981820,Strike Force Heroes,negative,negative,progression_grind,high,D0-D30,0.95,1.0,0.4961832165718078,progression_grind,성장/반복 노가다,negative,"random lootbox weapon rewards, grindy, abilities locked behind levels"
149995166,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,16.583333333333332,1.0,0.523809552192688,positive_praise,긍정 칭찬,positive,"게임이 매우 재미있고 친구들과 즐기기 좋음, 향수를 불러일으킴"
149995166,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,16.583333333333332,1.0,0.523809552192688,price_value,가격/가치,positive,가격이 합리적이며 콘텐츠 대비 가치가 충분함
150503208,1981820,Strike Force Heroes,negative,negative,save_progression,high,D0-D30,13.833333333333334,2.0,0.484375,save_progression,저장/진행,negative,"윈도우 재설치 후 게임 데이터가 모두 삭제됨, 클라우드 저장 미지원으로 추정됨"
149892219,1981820,Strike Force Heroes,positive,positive,balance,low,D0-D30,3.3,2.0,0.5375722646713257,balance,밸런스,negative,메딕 캐릭터의 전문성이 부족해진 점이 아쉬움
150918199,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,21.633333333333333,0.0,0.5,positive_praise,긍정 칭찬,positive,"nostalgic and cool game, flash game vibes, great childhood experience"
150918199,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,21.633333333333333,0.0,0.5,price_value,가격/가치,neutral,a little bit expensive but it worth the cost
150300933,1981820,Strike Force Heroes,positive,positive,ui_ux,low,D0-D30,0.95,0.0,0.5,ui_ux,UI/UX,neutral,"Suggest mapping the jump button, A, to one of the back grip buttons"
150300933,1981820,Strike Force Heroes,positive,positive,ui_ux,low,D0-D30,0.95,0.0,0.5,positive_praise,긍정 칭찬,positive,Works great on steam deck
149880444,1981820,Strike Force Heroes,negative,mixed,other,medium,D0-D30,1.0333333333333334,0.0,0.5,other,기타,negative,"exclusive skins that you cannot obtain, anime skins ruining the game"
149880444,1981820,Strike Force Heroes,negative,mixed,other,medium,D0-D30,1.0333333333333334,0.0,0.5,optimization,최적화,neutral,"lacks polish, but its slowely getting ironed out"
152525939,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,1.8333333333333333,6.0,0.5660178661346436,positive_praise,긍정 칭찬,positive,remastered childhood games
150761897,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,62.63333333333333,2.0,0.523809552192688,positive_praise,긍정 칭찬,positive,play the remaster is amazing
150015712,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,1.15,0.0,0.5,positive_praise,긍정 칭찬,positive,"all the changes are an improvement, hope you make remasters and release the two other games as well"
149966295,1981820,Strike Force Heroes,positive,mixed,balance,low,D0-D30,3.066666666666667,0.0,0.5,balance,밸런스,negative,commando is heavily nerfed from when i used to play
149966295,1981820,Strike Force Heroes,positive,mixed,balance,low,D0-D30,3.066666666666667,0.0,0.5,positive_praise,긍정 칭찬,positive,"still worth buying, begging to see this series again"
150100447,1981820,Strike Force Heroes,negative,negative,balance,high,D0-D30,2.583333333333333,25.0,0.5708738565444946,balance,밸런스,negative,"sever imbalanced, unfair and frustrating, bullet sponges"
150100447,1981820,Strike Force Heroes,negative,negative,balance,high,D0-D30,2.583333333333333,25.0,0.5708738565444946,difficulty,난이도,negative,"brutally unfair and frustrating, lose your desire to continue playing"
150100447,1981820,Strike Force Heroes,negative,negative,balance,high,D0-D30,2.583333333333333,25.0,0.5708738565444946,monetization,과금,negative,shop always sells trash junk
150100447,1981820,Strike Force Heroes,negative,negative,balance,high,D0-D30,2.583333333333333,25.0,0.5708738565444946,ui_ux,UI/UX,negative,AI won't help you in capture the flag type missions
150191597,1981820,Strike Force Heroes,negative,negative,other,medium,D0-D30,1.6166666666666667,3.0,0.5075517892837524,story,스토리,negative,"Marvel level jokes, designs of the new levels are so anti-SFH"
150191597,1981820,Strike Force Heroes,negative,negative,other,medium,D0-D30,1.6166666666666667,3.0,0.5075517892837524,price_value,가격/가치,negative,paying almost 20 euro is a crime
150191597,1981820,Strike Force Heroes,negative,negative,other,medium,D0-D30,1.6166666666666667,3.0,0.5075517892837524,graphics_audio,그래픽/사운드,negative,"voice acting is also weird, okay for one line then too loud for the following line"
150191597,1981820,Strike Force Heroes,negative,negative,other,medium,D0-D30,1.6166666666666667,3.0,0.5075517892837524,difficulty,난이도,negative,"boss fight was the last straw, insane difficulty"
152526628,1981820,Strike Force Heroes,negative,negative,balance,medium,D0-D30,6.466666666666667,5.0,0.526093602180481,balance,밸런스,negative,ruined by rng
152526628,1981820,Strike Force Heroes,negative,negative,balance,medium,D0-D30,6.466666666666667,5.0,0.526093602180481,gameplay_loop,게임플레이 루프,negative,♥♥♥♥♥♥ design
152526628,1981820,Strike Force Heroes,negative,negative,balance,medium,D0-D30,6.466666666666667,5.0,0.526093602180481,difficulty,난이도,negative,last boss kinda sucks
151938607,1981820,Strike Force Heroes,positive,mixed,bug,high,D0-D30,10.183333333333334,0.0,0.5,positive_praise,긍정 칭찬,positive,appeals to all my nostalgia
151938607,1981820,Strike Force Heroes,positive,mixed,bug,high,D0-D30,10.183333333333334,0.0,0.5,bug,버그,negative,"really, really buggy, progress completely reset randomly"
151938607,1981820,Strike Force Heroes,positive,mixed,bug,high,D0-D30,10.183333333333334,0.0,0.5,balance,밸런스,negative,lot of balancing issues present in the campaign
150001221,1981820,Strike Force Heroes,negative,mixed,difficulty,high,D0-D30,4.283333333333333,1.0,0.5,positive_praise,긍정 칭찬,positive,"story element added, prettier, performance is good"
150001221,1981820,Strike Force Heroes,negative,mixed,difficulty,high,D0-D30,4.283333333333333,1.0,0.5,bug,버그,negative,hitboxes of your weapons feel inexistant or wonky
150001221,1981820,Strike Force Heroes,negative,mixed,difficulty,high,D0-D30,4.283333333333333,1.0,0.5,difficulty,난이도,negative,"AI reaction time and accuracy are too high, missions impossible"
152637665,1981820,Strike Force Heroes,negative,negative,balance,high,D0-D30,22.933333333333334,135.0,0.8264407515525818,bug,버그,negative,way to buggy
152637665,1981820,Strike Force Heroes,negative,negative,balance,high,D0-D30,22.933333333333334,135.0,0.8264407515525818,balance,밸런스,negative,poorly balanced
152637665,1981820,Strike Force Heroes,negative,negative,balance,high,D0-D30,22.933333333333334,135.0,0.8264407515525818,price_value,가격/가치,negative,priced as high as it is
150292964,1981820,Strike Force Heroes,negative,negative,difficulty,high,D0-D30,4.8,2.0,0.5277618765830994,difficulty,난이도,negative,way too hard to beat (as assasin)
150292964,1981820,Strike Force Heroes,negative,negative,difficulty,high,D0-D30,4.8,2.0,0.5277618765830994,balance,밸런스,negative,unballanced
150292964,1981820,Strike Force Heroes,negative,negative,difficulty,high,D0-D30,4.8,2.0,0.5277618765830994,other,기타,negative,mix of second game makes this way too random
151460391,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,6.533333333333333,0.0,0.5,positive_praise,긍정 칭찬,positive,Pure nostalgia
151460391,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,6.533333333333333,0.0,0.5,story,스토리,negative,new campaign is a little cringey with a strange mix between anime and gunho 80s action
149883862,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,1.8666666666666667,1.0,0.523809552192688,positive_praise,긍정 칭찬,positive,amazing remake of an amazing game
150130895,1981820,Strike Force Heroes,positive,mixed,difficulty,high,D0-D30,6.466666666666667,0.0,0.5,difficulty,난이도,negative,"4th boss mission is garbage, too many air bombs, no escape, floor on fire"
150130895,1981820,Strike Force Heroes,positive,mixed,difficulty,high,D0-D30,6.466666666666667,0.0,0.5,positive_praise,긍정 칭찬,positive,all gun in this game is perfect
149880016,1981820,Strike Force Heroes,positive,positive,ui_ux,medium,D0-D30,5.333333333333333,0.0,0.5,ui_ux,UI/UX,negative,no colorblind support
149880016,1981820,Strike Force Heroes,positive,positive,ui_ux,medium,D0-D30,5.333333333333333,0.0,0.5,positive_praise,긍정 칭찬,positive,"get the game, brings hope for raze to be reanimated"
152631732,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,6.516666666666667,0.0,0.5,positive_praise,긍정 칭찬,positive,추억의 게임을 완벽하게 재현하고 콘텐츠를 추가함
149954782,1981820,Strike Force Heroes,negative,negative,gameplay_loop,high,D0-D30,2.566666666666667,3.0,0.4945261776447296,gameplay_loop,게임플레이 루프,negative,랜덤 확률 기반의 스탯 시스템에 대한 불만
149954782,1981820,Strike Force Heroes,negative,negative,gameplay_loop,high,D0-D30,2.566666666666667,3.0,0.4945261776447296,balance,밸런스,negative,아군 스플래시 데미지 판정에 대한 불만
149954782,1981820,Strike Force Heroes,negative,negative,gameplay_loop,high,D0-D30,2.566666666666667,3.0,0.4945261776447296,other,기타,negative,원작 대비 재미 감소에 대한 실망감
149890473,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,0.2333333333333333,3.0,0.5437070727348328,positive_praise,긍정 칭찬,positive,과거 플래시 게임 시절의 추억과 스팀 출시를 환영함
149914979,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,5.566666666666666,0.0,0.5,positive_praise,긍정 칭찬,positive,"Multiplayer is awesome, campaign is great. Nice art style, good sound and voice acting, and great gameplay."
149900929,1981820,Strike Force Heroes,negative,negative,bug,high,D0-D30,3.4,6.0,0.5132709741592407,optimization,최적화,negative,"The optimization is meh, which sucks because even when setting graphics to ""Potato"" the textures are really high quality."
149900929,1981820,Strike Force Heroes,negative,negative,bug,high,D0-D30,3.4,6.0,0.5132709741592407,graphics_audio,그래픽/사운드,negative,"The audio mastery is almost nonexistent, with radio lines that regularly scrape on the ears."
149900929,1981820,Strike Force Heroes,negative,negative,bug,high,D0-D30,3.4,6.0,0.5132709741592407,ui_ux,UI/UX,negative,"all the (mostly) quick, concise UI and UX from the originals have been replaced with empty segmented menus and loooong round end cutscenes."
149900929,1981820,Strike Force Heroes,negative,negative,bug,high,D0-D30,3.4,6.0,0.5132709741592407,crash,크래시,negative,I literally had my computer FULL CRASH from unplugging it during a voiceline mid-match.
149900929,1981820,Strike Force Heroes,negative,negative,bug,high,D0-D30,3.4,6.0,0.5132709741592407,bug,버그,negative,"Oh boy the bugs, and I haven't even gotten to try the multiplayer yet."
151215931,1981820,Strike Force Heroes,positive,mixed,content_volume,medium,D0-D30,2.4833333333333334,1.0,0.5016429424285889,positive_praise,긍정 칭찬,positive,Pretty fun game
151215931,1981820,Strike Force Heroes,positive,mixed,content_volume,medium,D0-D30,2.4833333333333334,1.0,0.5016429424285889,content_volume,콘텐츠 분량,neutral,will get dull once you max out the everything just like the old games.
151215931,1981820,Strike Force Heroes,positive,mixed,content_volume,medium,D0-D30,2.4833333333333334,1.0,0.5016429424285889,multiplayer_network,멀티/네트워크,negative,pretty disappointed it doesn’t have local co-op and pvp
149873223,1981820,Strike Force Heroes,positive,positive,positive_praise,low,D0-D30,2.933333333333333,4.0,0.5446260571479797,positive_praise,긍정 칭찬,positive,flash gaming days getting a full-on remake by the original devs is the LAST thing I would've expected to see.
165868278,2009620,Harvest Hunt,positive,mixed,balance,medium,D0-D30,1.3833333333333333,13.0,0.6058433651924133,positive_praise,긍정 칭찬,positive,"Good atmosphere, Loved the idea of a horror roguelike, Like how each night gets both good and bad modifiers."
165868278,2009620,Harvest Hunt,positive,mixed,balance,medium,D0-D30,1.3833333333333333,13.0,0.6058433651924133,gameplay_loop,게임플레이 루프,neutral,"gameplay is slow, feels a little necessary for a horror roguelike."
165868278,2009620,Harvest Hunt,positive,mixed,balance,medium,D0-D30,1.3833333333333333,13.0,0.6058433651924133,balance,밸런스,negative,"dislike the detection ""fiends"" though; feels very little counterplay and hard to notice."
165869397,2009620,Harvest Hunt,positive,mixed,balance,medium,D0-D30,1.1666666666666667,6.0,0.5168067216873169,positive_praise,긍정 칭찬,positive,"Great atmosphere, otherwise solid game."
165869397,2009620,Harvest Hunt,positive,mixed,balance,medium,D0-D30,1.1666666666666667,6.0,0.5168067216873169,balance,밸런스,negative,"Devourer can use some improvements, especially with how it grabs you most of the time before you can hit it."
165877311,2009620,Harvest Hunt,positive,positive,positive_praise,medium,D0-D30,0.8666666666666667,3.0,0.5,positive_praise,긍정 칭찬,positive,"atmosphere is amazing, interesting art style, great sound design, works great on steamdeck"
165877311,2009620,Harvest Hunt,positive,positive,positive_praise,medium,D0-D30,0.8666666666666667,3.0,0.5,ui_ux,UI/UX,neutral,"pitchfork range was not very clear, visual indicator might be helpful"
165877311,2009620,Harvest Hunt,positive,positive,positive_praise,medium,D0-D30,0.8666666666666667,3.0,0.5,bug,버그,negative,devourer can be tricked/stalled by crouching through barriers/fences
165879231,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,1.05,7.0,0.5450692176818848,positive_praise,긍정 칭찬,positive,"neat little title, great art style, tight gameplay loop, easy to pick up and play"
165879231,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,1.05,7.0,0.5450692176818848,balance,밸런스,neutral,not too hard to cheese the AI
165897025,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,1.8833333333333333,6.0,0.5467751622200012,positive_praise,긍정 칭찬,positive,"art style, creature design, music, sound are great"
165897025,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,1.8833333333333333,6.0,0.5467751622200012,balance,밸런스,neutral,"omen cards change approach, strange sense of balance"
165897025,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,1.8833333333333333,6.0,0.5467751622200012,gameplay_loop,게임플레이 루프,neutral,"not a stealth game, it is survival horror"
165903165,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,0.9666666666666668,1.0,0.5,positive_praise,긍정 칭찬,positive,"Incredible artwork and atmosphere, sound design is lovely, unlockable lore"
165903222,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,0.5,7.0,0.4640320837497711,positive_praise,긍정 칭찬,positive,"masterclass in horror gaming, eerily beautiful world, replayability, sound design"
165904531,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,0.6833333333333333,2.0,0.5,positive_praise,긍정 칭찬,positive,"love the atmosphere, music and themes, different ways to play, buffs system"
165904634,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,1.0,3.0,0.5,positive_praise,긍정 칭찬,positive,The atmosphere is sublime - the art style is truly top-notch.
165908855,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,1.3166666666666669,3.0,0.5,positive_praise,긍정 칭찬,positive,"absolutely love the art direction, atmosphere, and folkloric themes!"
165908855,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,1.3166666666666669,3.0,0.5,difficulty,난이도,neutral,the devourer usually gets me before I can even find a pitchfork
165912116,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,0.6666666666666666,4.0,0.5259481072425842,positive_praise,긍정 칭찬,positive,"cool art, great atmosphere and easy to pick up when you want to pass some time."
165916132,2009620,Harvest Hunt,positive,mixed,translation_localization,medium,D0-D30,0.9166666666666666,8.0,0.5385652780532837,translation_localization,번역/현지화,negative,I need other languages. My English is not good and playing it can be difficult.
165916132,2009620,Harvest Hunt,positive,mixed,translation_localization,medium,D0-D30,0.9166666666666666,8.0,0.5385652780532837,positive_praise,긍정 칭찬,positive,good game
165939829,2009620,Harvest Hunt,positive,positive,content_volume,low,D0-D30,4.6,1.0,0.5,content_volume,콘텐츠 분량,neutral,I would like to see more content in the future.
165939829,2009620,Harvest Hunt,positive,positive,content_volume,low,D0-D30,4.6,1.0,0.5,positive_praise,긍정 칭찬,positive,"Very good game, A very good base for the roguelike horror genre."
166017006,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,0.2333333333333333,2.0,0.5,positive_praise,긍정 칭찬,positive,"Great theme, fantastic aesthetic, and great sound design. Core loop is simple but has twists."
166056689,2009620,Harvest Hunt,positive,mixed,content_volume,medium,D0-D30,5.933333333333334,1.0,0.5,content_volume,콘텐츠 분량,negative,"5시간 정도의 짧은 플레이 타임, 더 많은 맵과 카드, 변이 요소 필요"
166056689,2009620,Harvest Hunt,positive,mixed,content_volume,medium,D0-D30,5.933333333333334,1.0,0.5,bug,버그,negative,"적(Devourer)의 움직임 멈춤, 장애물 통과 불가, 히트박스 판정 오류"
166056689,2009620,Harvest Hunt,positive,mixed,content_volume,medium,D0-D30,5.933333333333334,1.0,0.5,graphics_audio,그래픽/사운드,negative,"4K 해상도 미지원, 2K까지만 설정 가능"
166056689,2009620,Harvest Hunt,positive,mixed,content_volume,medium,D0-D30,5.933333333333334,1.0,0.5,positive_praise,긍정 칭찬,positive,"게임플레이, 스토리, 카드 시스템에 대한 만족감"
166080035,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,6.533333333333333,1.0,0.5,positive_praise,긍정 칭찬,positive,"학습 곡선, 전략적 플레이 보상, 상황 적응형 게임플레이에 대한 높은 만족도"
166097110,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,1.3,1.0,0.5,positive_praise,긍정 칭찬,positive,"느리고 신중한 게임플레이, 뛰어난 아트 스타일, 풍부한 로어, 로그라이크 요소 만족"
166130413,2009620,Harvest Hunt,positive,mixed,gameplay_loop,medium,D0-D30,2.933333333333333,1.0,0.5,gameplay_loop,게임플레이 루프,positive,"single-player version of Hunt: Showdown, harvest Ambrosia, extract"
166130413,2009620,Harvest Hunt,positive,mixed,gameplay_loop,medium,D0-D30,2.933333333333333,1.0,0.5,balance,밸런스,negative,Hideouts feel largely useless since The Devourer often catches the player inside
166130413,2009620,Harvest Hunt,positive,mixed,gameplay_loop,medium,D0-D30,2.933333333333333,1.0,0.5,content_volume,콘텐츠 분량,neutral,Wardens lack unique abilities or voice acting to differentiate gameplay
166143587,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,2.75,1.0,0.5,positive_praise,긍정 칭찬,positive,I love the game it is amazing period.
166402175,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,0.8333333333333334,1.0,0.5,positive_praise,긍정 칭찬,positive,"Cool game, nice design and all. Worth the low price"
166434330,2009620,Harvest Hunt,positive,mixed,content_volume,medium,D0-D30,1.2833333333333334,1.0,0.5,graphics_audio,그래픽/사운드,positive,"The atmosphere is wonderful, sound quality is so good, art style is awesome."
166434330,2009620,Harvest Hunt,positive,mixed,content_volume,medium,D0-D30,1.2833333333333334,1.0,0.5,balance,밸런스,negative,certain weapons are flat out useless or unhelpful like the stinkbomb.
166434330,2009620,Harvest Hunt,positive,mixed,content_volume,medium,D0-D30,1.2833333333333334,1.0,0.5,content_volume,콘텐츠 분량,negative,"way to little happening, in two hours youll have seen everything."
166434330,2009620,Harvest Hunt,positive,mixed,content_volume,medium,D0-D30,1.2833333333333334,1.0,0.5,other,기타,negative,stupid AI.
166525679,2009620,Harvest Hunt,positive,positive,positive_praise,low,D0-D30,6.416666666666667,28.0,0.7647572755813599,positive_praise,긍정 칭찬,positive,"It's a gorgeous looking game, from the card art and menus to the in-game 3D."
172790362,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,0.1833333333333333,5.0,0.5348837375640869,positive_praise,긍정 칭찬,positive,there's already way more to it than My Lovely Daughter.
172799862,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,1.2166666666666666,67.0,0.843329131603241,gameplay_loop,게임플레이 루프,positive,less repetitive gameplay loop compared to previous installments
172799862,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,1.2166666666666666,67.0,0.843329131603241,graphics_audio,그래픽/사운드,positive,new graphical approach blending 2D with 3D is very interesting
172799862,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,1.2166666666666666,67.0,0.843329131603241,positive_praise,긍정 칭찬,positive,best game in the trilogy with significant improvements
172813644,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,1.75,9.0,0.5142762660980225,positive_praise,긍정 칭찬,positive,"beautiful game, captivating story, satisfying gameplay"
172828316,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,1.3,7.0,0.5454545617103577,positive_praise,긍정 칭찬,positive,"intense gameplay, great art, mature themes"
172843999,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,0.8333333333333334,7.0,0.5359794497489929,positive_praise,긍정 칭찬,positive,"art, character design, and story are compelling"
172843999,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,0.8333333333333334,7.0,0.5359794497489929,difficulty,난이도,neutral,the game is hard for a non-management player
172845087,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,0.35,6.0,0.5249579548835754,gameplay_loop,게임플레이 루프,positive,Addicting gameplay
172867284,2052990,My Lovely Empress,positive,mixed,gameplay_loop,medium,D0-D30,6.3,5.0,0.5697999596595764,gameplay_loop,게임플레이 루프,negative,loop can become bit repetitive
172867284,2052990,My Lovely Empress,positive,mixed,gameplay_loop,medium,D0-D30,6.3,5.0,0.5697999596595764,save_progression,저장/진행,negative,not really having save slots or New game plus does hamper 100% the game
172867284,2052990,My Lovely Empress,positive,mixed,gameplay_loop,medium,D0-D30,6.3,5.0,0.5697999596595764,balance,밸런스,negative,Season can be bit annoying where you need some resources that can only gotten during 2 seasons
172871502,2052990,My Lovely Empress,positive,positive,gameplay_loop,low,D0-D30,4.433333333333334,20.0,0.7063450217247009,gameplay_loop,게임플레이 루프,positive,core gameplay mechanic is engaging and rewarding careful preparation
172871502,2052990,My Lovely Empress,positive,positive,gameplay_loop,low,D0-D30,4.433333333333334,20.0,0.7063450217247009,story,스토리,mixed,storyline is not my cup of tea and character leans into anime tropes too much
172871502,2052990,My Lovely Empress,positive,positive,gameplay_loop,low,D0-D30,4.433333333333334,20.0,0.7063450217247009,progression_grind,성장/반복 노가다,positive,level up and crafting system feed into grind instincts well
172882145,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,4.016666666666667,1.0,0.4757014811038971,positive_praise,긍정 칭찬,positive,Loved the other 2 and I am enjoying a lot the third chapter
172894027,2052990,My Lovely Empress,positive,positive,gameplay_loop,low,D0-D30,4.883333333333334,4.0,0.5089892745018005,gameplay_loop,게임플레이 루프,positive,"gameplay builds upon foundation with greater depth in management, permanent sacrifice adds weight to decisions"
172894027,2052990,My Lovely Empress,positive,positive,gameplay_loop,low,D0-D30,4.883333333333334,4.0,0.5089892745018005,graphics_audio,그래픽/사운드,mixed,"3D models look good, sound design and music are enjoyable, character animations are limited"
172894027,2052990,My Lovely Empress,positive,positive,gameplay_loop,low,D0-D30,4.883333333333334,4.0,0.5089892745018005,other,기타,neutral,adding fully voiced dialogue would elevate it to the next level
172924521,2052990,My Lovely Empress,positive,positive,save_progression,low,D0-D30,10.9,5.0,0.54347825050354,positive_praise,긍정 칭찬,positive,"great addition, very fun kingdom management game"
172924521,2052990,My Lovely Empress,positive,positive,save_progression,low,D0-D30,10.9,5.0,0.54347825050354,save_progression,저장/진행,negative,not having more save slots per playthrough
172926684,2052990,My Lovely Empress,positive,positive,balance,medium,D0-D30,4.333333333333333,12.0,0.6429817080497742,positive_praise,긍정 칭찬,positive,"alot better then My Lovely Wife, sacrifices permanent was a great choice"
172926684,2052990,My Lovely Empress,positive,positive,balance,medium,D0-D30,4.333333333333333,12.0,0.6429817080497742,balance,밸런스,negative,yet to find a good gameplay balance between the grind and character events
172926684,2052990,My Lovely Empress,positive,positive,balance,medium,D0-D30,4.333333333333333,12.0,0.6429817080497742,content_volume,콘텐츠 분량,neutral,hopefully they add even more events
172934725,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,8.266666666666667,5.0,0.5268138647079468,positive_praise,긍정 칭찬,positive,"improvement from the previous game is astounding, gameplay is much improved, character motifs and plot developments are all wonderfully on engaging"
172935475,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,0.2666666666666666,5.0,0.5652589201927185,positive_praise,긍정 칭찬,positive,"Great game, best of the series."
172936549,2052990,My Lovely Empress,positive,positive,gameplay_loop,low,D0-D30,2.8666666666666667,15.0,0.6766306161880493,gameplay_loop,게임플레이 루프,positive,Do I sacrifice these cool yougai... OR Do I sacrifice these unwashed faceless peasants?
173038523,2052990,My Lovely Empress,positive,positive,difficulty,low,D0-D30,2.35,1.0,0.5,difficulty,난이도,positive,managing a country and making everyone happy is not easy and it is a thrilling challenge
173038523,2052990,My Lovely Empress,positive,positive,difficulty,low,D0-D30,2.35,1.0,0.5,gameplay_loop,게임플레이 루프,positive,decisions were made incorrectly... numbers that were drastically reduced
173049246,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,4.083333333333333,15.0,0.6435496211051941,positive_praise,긍정 칭찬,positive,전작 대비 게임 메커니즘의 깊이와 3D 캐릭터 비주얼 향상에 만족함
173060160,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,25.316666666666663,1.0,0.4961831867694855,positive_praise,긍정 칭찬,positive,게임의 분위기와 테마에 몰입하여 긍정적인 반응을 보임
173062552,2052990,My Lovely Empress,positive,positive,graphics_audio,low,D0-D30,3.533333333333333,5.0,0.5546318292617798,graphics_audio,그래픽/사운드,negative,더빙(dubbing)이 다소 어색하다고 언급함
173062552,2052990,My Lovely Empress,positive,positive,graphics_audio,low,D0-D30,3.533333333333333,5.0,0.5546318292617798,positive_praise,긍정 칭찬,positive,복잡한 메커니즘을 쉽게 설명해주고 게임이 매우 몰입감 있음
173063811,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,16.233333333333334,13.0,0.6362259387969971,positive_praise,긍정 칭찬,positive,"Overall the game is solid, and I was very satisfied with what I got."
173063811,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,16.233333333333334,13.0,0.6362259387969971,content_volume,콘텐츠 분량,neutral,"Sadly you cannot romance your demon ladies, just the leaders of your neighboring countries."
173068580,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,5.716666666666667,11.0,0.6159695386886597,positive_praise,긍정 칭찬,positive,"If we give enough positive feedback, they will eventually add romancing of the Yaoguai."
173068580,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,5.716666666666667,11.0,0.6159695386886597,content_volume,콘텐츠 분량,neutral,It seems that the idea is also very popular in the Discussions for My Lovely Empress and is also a prior feature in My Lovely Wife.
173120054,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,3.533333333333333,3.0,0.5417495369911194,positive_praise,긍정 칭찬,positive,"The robust gameplay mechanics offer a satisfying mix of diplomacy, resource management, and narrative-driven choices."
173126759,2052990,My Lovely Empress,positive,positive,positive_praise,low,D0-D30,0.5166666666666667,2.0,0.5029820799827576,positive_praise,긍정 칭찬,positive,"management sim with consequence of each action, promising game"
173176714,2052990,My Lovely Empress,positive,mixed,performance,medium,D0-D30,40.03333333333333,1.0,0.4538421928882599,difficulty,난이도,neutral,got a lot harder than the demo
173176714,2052990,My Lovely Empress,positive,mixed,performance,medium,D0-D30,40.03333333333333,1.0,0.4538421928882599,performance,성능,negative,3d models makes the game harder to run on older computers
173176714,2052990,My Lovely Empress,positive,mixed,performance,medium,D0-D30,40.03333333333333,1.0,0.4538421928882599,other,기타,neutral,aren't enough Indonesia flags
173178308,2052990,My Lovely Empress,positive,positive,difficulty,low,D0-D30,5.1,3.0,0.5029820799827576,difficulty,난이도,negative,learning curve is definitely a little steep
