analysis_status,recommendationid,appid,game_name,review_datetime,release_date,days_from_release,release_period,steam_label_text,playtime_at_review_hours,votes_up,weighted_vote_score,llm_sentiment,sentiment_score,llm_primary_issue,llm_issue_tags,llm_urgency_candidate,llm_review_summary,llm_suggested_action,steam_llm_sentiment_relation,source_run
success,201109202,619820,Heroes of Hammerwatch II,2025-07-31 01:27:29,2025-01-14,198,D181+,negative,17.8,1,0.5041322708129883,negative,2,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""the game often felt a bit chore like to me. There really wasn't any significant differences between runs""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""The initial run through an area can be interesting, and I liked the use of traps in some areas.""}]",medium,"초반 경험은 흥미로우나, 반복 플레이 시 차별점이 부족하여 게임이 지루하고 숙제처럼 느껴짐.","로그라이크 요소로서의 리플레이 가치를 높이기 위해 런(run) 간의 차별화 요소(랜덤 이벤트, 맵 구성 다양화 등) 보강 고려.",exact_match,heroes_of_hammerwatch_2
success,207128654,619820,Heroes of Hammerwatch II,2025-10-19 21:49:28,2025-01-14,278,D181+,negative,13.45,3,0.4621869325637817,negative,1,progression_grind,"[{""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""스킬 초기화 비용이 너무 비싸고 레벨업할수록 비용이 증가하여 실수 수정이 불가능함""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""스킬 타겟팅이 부정확하여 근접한 적도 맞추기 어려움""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""마나 부족 현상이 심해 스킬 사용이 제한됨""}]",high,"스킬 초기화 비용 구조가 불합리하여 초보자의 시행착오를 가로막고 있으며, 타겟팅 정확도와 마나 부족 문제로 게임 플레이 경험이 저해됨.","스킬 초기화 비용 산정 방식 재검토 및 초반 구간 비용 완화, 스킬 타겟팅 판정 개선, 마나 회복 밸런스 조정 검토.",exact_match,heroes_of_hammerwatch_2
success,199425241,619820,Heroes of Hammerwatch II,2025-07-10 04:35:52,2025-01-14,177,D91-D180,positive,13.616666666666667,0,0.5,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""협동 플레이가 매우 훌륭하며 콘솔 명령어를 통해 최대 16인까지 지원하는 점을 높게 평가함""}]",low,협동 플레이의 재미와 확장성(최대 16인)을 높게 평가하는 긍정적인 리뷰.,"현재의 우수한 협동 플레이 경험을 유지하고, 다인원 플레이 시 발생할 수 있는 네트워크 안정성이나 최적화 이슈를 지속적으로 모니터링할 것.",exact_match,heroes_of_hammerwatch_2
success,186206304,619820,Heroes of Hammerwatch II,2025-01-23 07:39:40,2025-01-14,9,D0-D30,positive,17.466666666666665,2,0.5440206527709961,positive,4,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""게임 자체에 대한 전반적인 만족도 표현""}, {""category"": ""multiplayer_network"", ""sentiment"": ""neutral"", ""evidence"": ""멀티플레이를 하고 싶으나 함께할 친구가 없음""}]",low,"게임 자체는 즐겁게 플레이 중이나, 멀티플레이를 즐길 환경(함께할 친구)이 부족하다는 점을 언급함.",솔로 플레이어들을 위한 매칭 시스템 개선이나 커뮤니티 활성화를 통해 멀티플레이 접근성을 높이는 방안 고려.,exact_match,heroes_of_hammerwatch_2
success,185717689,619820,Heroes of Hammerwatch II,2025-01-16 15:39:30,2025-01-14,2,D0-D30,positive,5.133333333333334,0,0.5,positive,4,multiplayer_network,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Super fun roguelite to play with friends""}, {""category"": ""multiplayer_network"", ""sentiment"": ""negative"", ""evidence"": ""not being able to switch characters without reconnecting to the host""}]",medium,"친구와 함께하기 좋은 로그라이트 게임이나, 멀티플레이 시 캐릭터 변경을 위해 호스트 재접속이 필요한 점은 개선이 필요함.",멀티플레이 환경에서 호스트 재접속 없이 캐릭터를 변경할 수 있는 기능 개선 검토.,exact_match,heroes_of_hammerwatch_2
success,185999911,619820,Heroes of Hammerwatch II,2025-01-20 07:05:09,2025-01-14,6,D0-D30,positive,6.3,0,0.5,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Very good game especially with buddies, highly recommend to anyone who love arpg's and rogue-lite games!""}]",low,친구들과 함께 즐기기 좋은 ARPG 로그라이트 게임으로 강력 추천함.,현재의 멀티플레이 협동 재미 요소와 ARPG/로그라이트 장르적 강점을 유지 및 강화.,exact_match,heroes_of_hammerwatch_2
success,186717833,619820,Heroes of Hammerwatch II,2025-01-30 02:44:33,2025-01-14,16,D0-D30,positive,56.03333333333333,0,0.5,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Great new entry. Love the first one. This is like the first but bigger and better.""}]",low,전작의 장점을 계승하면서 규모가 커지고 더 발전한 훌륭한 후속작임.,전작 팬들이 만족할 만한 시리즈의 정체성과 확장된 콘텐츠의 완성도를 지속적으로 유지.,exact_match,heroes_of_hammerwatch_2
success,185905263,619820,Heroes of Hammerwatch II,2025-01-19 01:41:52,2025-01-14,5,D0-D30,positive,35.56666666666667,19,0.6301178932189941,mixed,3,balance,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""catchy roguelite/ARPG hybrid, satisfying meta progression, good controller combat""}, {""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""NG+ mode punishes melee classes too severely""}]",medium,"전반적으로 만족스러운 로그라이트/ARPG 하이브리드 게임이나, NG+ 모드에서 근접 캐릭터가 지나치게 불리한 밸런스 문제가 있음.",NG+ 모드의 근접 캐릭터 난이도 및 메커니즘 재검토 필요. 현재의 근접 캐릭터 페널티 완화 고려.,partial_match,heroes_of_hammerwatch_2
success,215533784,619820,Heroes of Hammerwatch II,2026-01-09 03:56:15,2025-01-14,360,D181+,positive,3.2666666666666666,0,0.5,positive,4,multiplayer_network,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Charming game""}, {""category"": ""multiplayer_network"", ""sentiment"": ""neutral"", ""evidence"": ""probs only worth playing with friends though""}]",low,"게임 자체는 매력적이나, 혼자보다는 친구와 함께 플레이할 때 더 가치가 있음.","멀티플레이 경험을 강화하거나, 솔로 플레이 시의 재미를 보완할 수 있는 요소 검토.",exact_match,heroes_of_hammerwatch_2
success,214363766,619820,Heroes of Hammerwatch II,2025-12-27 18:28:55,2025-01-14,347,D181+,positive,93.15,1,0.3500906527042389,neutral,3,other,"[{""category"": ""other"", ""sentiment"": ""neutral"", ""evidence"": ""고양이 아스키 아트만 포함된 리뷰로 게임에 대한 구체적인 피드백 없음""}]",low,게임에 대한 구체적인 내용 없이 아스키 아트만 포함된 리뷰임.,해당 리뷰는 게임 개선에 참고할 정보가 없음.,unclear,heroes_of_hammerwatch_2
success,188364760,619820,Heroes of Hammerwatch II,2025-02-20 21:08:42,2025-01-14,37,D31-D90,negative,6.6,3,0.4477611780166626,negative,1,bug,"[{""category"": ""bug"", ""sentiment"": ""negative"", ""evidence"": ""nobody playtested this, QA team issue""}]",high,"게임의 완성도가 낮고 테스트가 부족하다고 비판하며, 모드 커뮤니티에 의존해야 할 것 같다고 언급함.",현재 게임 내 존재하는 버그 및 안정성 문제를 파악하기 위해 커뮤니티의 구체적인 피드백을 수집하고 QA 프로세스를 재점검할 필요가 있음.,exact_match,heroes_of_hammerwatch_2
success,187293143,619820,Heroes of Hammerwatch II,2025-02-06 12:38:52,2025-01-14,23,D0-D30,positive,21.75,0,0.5,mixed,3,progression_grind,"[{""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""grindy af, Super slow progress, Feels like a job""}, {""category"": ""multiplayer_network"", ""sentiment"": ""positive"", ""evidence"": ""love everything about this game when co-opping with friend""}]",medium,"솔로 플레이 시에는 진행이 너무 느리고 지루했으나, 친구와 함께하는 협동 플레이를 통해 게임의 재미를 발견함.",솔로 플레이어들을 위해 초반 진행 속도나 성장 밸런스를 조정하여 '일처럼 느껴지는' 피로감을 완화할 필요가 있음.,partial_match,heroes_of_hammerwatch_2
success,185623104,619820,Heroes of Hammerwatch II,2025-01-15 03:55:43,2025-01-14,1,D0-D30,positive,66.26666666666667,1,0.523809552192688,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""absolute banger of a roguelite, improvement on the first game""}]",low,"전작을 잇는 훌륭한 로그라이트 게임으로, 장르 팬들에게 강력히 추천함.","현재의 게임 플레이 루프와 전작 대비 개선된 요소들이 유저들에게 긍정적으로 받아들여지고 있으므로, 이 핵심 재미 요소를 유지 및 강화할 것.",exact_match,heroes_of_hammerwatch_2
success,186072678,619820,Heroes of Hammerwatch II,2025-01-21 08:50:07,2025-01-14,7,D0-D30,positive,65.45,0,0.5,positive,4,bug,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""전작처럼 즐겁고 친구와 함께하면 더 재미있음""}, {""category"": ""bug"", ""sentiment"": ""negative"", ""evidence"": ""일부 버그가 매우 성가심""}]",medium,"전작의 재미를 잘 계승한 게임으로 친구와 함께하는 멀티플레이가 즐겁지만, 성가신 버그들이 존재함.",현재 유저들이 겪고 있는 성가신 버그들의 목록을 파악하고 우선순위에 따라 수정 패치 진행 필요.,exact_match,heroes_of_hammerwatch_2
success,202413842,619820,Heroes of Hammerwatch II,2025-08-18 20:44:51,2025-01-14,216,D181+,negative,1.6166666666666667,1,0.47826087474823,negative,1,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""장비 획득이 매우 드묾""}, {""category"": ""bug"", ""sentiment"": ""negative"", ""evidence"": ""적들이 캐릭터 위에 바로 생성됨""}, {""category"": ""graphics_audio"", ""sentiment"": ""negative"", ""evidence"": ""전작 대비 그래픽 퇴보가 심함""}, {""category"": ""difficulty"", ""sentiment"": ""negative"", ""evidence"": ""난이도가 불합리하게 느껴짐""}, {""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""사망 시 메타 프로그레션 자원을 회수하는 시스템이 인위적인 플레이 타임 늘리기처럼 느껴짐""}]",high,"장비 획득 빈도, 적 생성 버그, 그래픽 품질, 불합리한 난이도 및 사망 페널티 시스템에 대해 강한 불만을 표함.","적 생성 위치 로직 점검, 장비 드롭률 조정 검토, 사망 시 자원 회수 시스템의 밸런스 재검토 필요.",exact_match,heroes_of_hammerwatch_2
success,207641210,619820,Heroes of Hammerwatch II,2025-10-26 14:21:15,2025-01-14,285,D181+,negative,33.5,0,0.408243715763092,negative,1,save_progression,"[{""category"": ""save_progression"", ""sentiment"": ""negative"", ""evidence"": ""많은 플레이어의 세이브 데이터가 삭제됨""}, {""category"": ""developer_communication"", ""sentiment"": ""negative"", ""evidence"": ""개발사의 대응이 복사 붙여넣기식 AI 응답으로 일관됨""}]",high,세이브 데이터 삭제 문제와 이에 대한 개발사의 기계적인 대응 방식에 대해 강한 불만을 표함.,"세이브 데이터 손실 원인 파악 및 복구 방안 마련, 유저들에게 보다 진정성 있고 구체적인 기술 지원 대응 필요.",exact_match,heroes_of_hammerwatch_2
success,201883677,619820,Heroes of Hammerwatch II,2025-08-11 02:06:04,2025-01-14,209,D181+,negative,16.716666666666665,2,0.4091853499412536,negative,1,developer_communication,"[{""category"": ""developer_communication"", ""sentiment"": ""negative"", ""evidence"": ""developers don't care about this game anymore""}]",high,개발사가 게임 관리를 방치하고 있다고 느끼며 구매를 비추천함.,현재 개발 현황 및 향후 업데이트 계획에 대한 투명한 소통 채널 마련 필요.,exact_match,heroes_of_hammerwatch_2
success,196988616,619820,Heroes of Hammerwatch II,2025-06-11 19:09:38,2025-01-14,148,D91-D180,negative,16.25,5,0.5308641791343689,negative,2,other,"[{""category"": ""other"", ""sentiment"": ""negative"", ""evidence"": ""the first Heroes of Hammerwatch is so much better""}]",medium,전작에 비해 개선이나 확장이 부족하여 추천하기 어렵다는 의견.,전작 대비 차별화된 핵심 재미 요소 강화 및 콘텐츠 확장성 검토.,exact_match,heroes_of_hammerwatch_2
success,210635437,619820,Heroes of Hammerwatch II,2025-11-25 19:49:50,2025-01-14,315,D181+,positive,33.21666666666667,0,0.5,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Way more depth than I expected. Good bang for your buck and a lot of fun with friends.""}]",low,"게임의 깊이와 가성비, 친구들과 함께하는 멀티플레이 재미에 만족함.",현재의 게임 깊이와 멀티플레이 협동 경험을 유지 및 강화하는 방향으로 운영.,exact_match,heroes_of_hammerwatch_2
success,185998593,619820,Heroes of Hammerwatch II,2025-01-20 06:29:54,2025-01-14,6,D0-D30,positive,44.3,1,0.523809552192688,mixed,3,progression_grind,"[{""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""반복적인 던전 플레이와 레벨업 과정이 지나치게 느리고 지루함""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""캐릭터 간 자원 공유 및 마을 건물 시스템은 좋은 개념임""}]",medium,"캐릭터 간 자원 공유 및 마을 시스템은 훌륭하나, 레벨업과 성장을 위한 반복적인 던전 플레이가 지나치게 지루하고 느림.",캐릭터 및 마을 성장 속도를 개선하여 반복적인 던전 플레이의 피로도를 줄일 수 있는 밸런스 조정 검토.,partial_match,heroes_of_hammerwatch_2
success,185643103,619820,Heroes of Hammerwatch II,2025-01-15 12:55:27,2025-01-14,1,D0-D30,negative,1.6,5,0.3773417472839355,negative,2,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""반복적인 게임플레이와 매력적이지 않은 성장 시스템""}]",medium,"게임의 기본기는 탄탄하나, 반복적인 게임플레이와 성장의 재미 부족으로 인해 추천하기 어려움.","초반 게임플레이의 다양성을 확보하고, 플레이어가 성장을 체감할 수 있는 보상 체계 보완 검토.",exact_match,heroes_of_hammerwatch_2
success,187760246,619820,Heroes of Hammerwatch II,2025-02-12 17:49:17,2025-01-14,29,D0-D30,negative,2.716666666666667,1,0.4631706476211548,negative,2,progression_grind,"[{""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""진행 상황이 운에 크게 의존하며, 반복적인 구간이 많음""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""게임플레이가 더 타이트했으면 좋겠다는 의견""}]",medium,"진행 상황이 운에 지나치게 의존하며, 반복적인 구간이 많아 피로함. 게임플레이의 조작감 개선 필요.","진행의 운 의존도를 낮추고, 조작감(타격감 및 반응성) 개선을 통해 게임플레이의 밀도를 높이는 방안 검토.",exact_match,heroes_of_hammerwatch_2
success,191356002,619820,Heroes of Hammerwatch II,2025-03-28 05:11:28,2025-01-14,73,D31-D90,negative,3.3666666666666667,0,0.3340471088886261,negative,1,difficulty,"[{""category"": ""difficulty"", ""sentiment"": ""negative"", ""evidence"": ""all classes died instantly in the caves, didnt get past lvl 3""}, {""category"": ""graphics_audio"", ""sentiment"": ""negative"", ""evidence"": ""trash graphics""}]",medium,초반 난이도가 너무 높고 그래픽이 불만족스러워 환불함.,초반 구간의 난이도 곡선 재검토 및 클래스별 생존력 밸런스 조정 고려.,exact_match,heroes_of_hammerwatch_2
success,186419069,619820,Heroes of Hammerwatch II,2025-01-26 01:23:33,2025-01-14,12,D0-D30,positive,3.733333333333333,1,0.5,mixed,3,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""fire trap fires immediately forever, forced to sit out the entire run""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Awesome game""}]",medium,"함정 메커니즘의 불합리함으로 인한 멀티플레이 경험 저하, 하지만 게임 자체는 긍정적으로 평가.",함정 발동 메커니즘 및 사망한 플레이어의 부활/관전 시스템 개선 검토.,partial_match,heroes_of_hammerwatch_2
success,187217805,619820,Heroes of Hammerwatch II,2025-02-05 12:34:08,2025-01-14,22,D0-D30,negative,24.316666666666663,2,0.53125,negative,2,content_volume,"[{""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""poor content and build variety, no significant build variety from one run to the next""}]",low,전작 대비 콘텐츠 부족과 빌드 다양성 결여에 대한 아쉬움. 향후 업데이트 기대.,로그라이크 핵심 요소인 빌드 다양성 및 콘텐츠 확장 계획 수립.,exact_match,heroes_of_hammerwatch_2
success,188155485,619820,Heroes of Hammerwatch II,2025-02-17 23:21:51,2025-01-14,34,D31-D90,negative,42.95,7,0.545412540435791,mixed,3,balance,"[{""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""적들의 강함에 비해 플레이어의 성장 속도가 뒤처짐""}, {""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""첫 회차 이후 콘텐츠 부족 및 마을 건설 기능의 조기 종료""}]",medium,초반 재미는 있으나 회차 반복 시 밸런스 문제와 콘텐츠 부족으로 인해 완성도가 낮게 느껴짐.,"후반부 적 난이도 조정 및 플레이어 성장 곡선 재검토, 마을 건설 이후의 추가적인 엔드게임 콘텐츠 확장 고려.",partial_match,heroes_of_hammerwatch_2
success,191925783,619820,Heroes of Hammerwatch II,2025-04-04 03:08:25,2025-01-14,80,D31-D90,positive,51.3,2,0.5384615659713745,negative,2,bug,"[{""category"": ""bug"", ""sentiment"": ""negative"", ""evidence"": ""미니보스전 늦게 진입 시 벽(shadow realm)으로 텔레포트되는 현상""}]",medium,미니보스전 진입 시 벽 안으로 끼이는 버그 발생.,미니보스전 진입 트리거 및 플레이어 위치 판정 로직 점검 및 수정.,mismatch,heroes_of_hammerwatch_2
success,185813129,619820,Heroes of Hammerwatch II,2025-01-17 22:09:12,2025-01-14,3,D0-D30,negative,12.216666666666669,0,0.4564315676689148,negative,1,multiplayer_network,"[{""category"": ""multiplayer_network"", ""sentiment"": ""negative"", ""evidence"": ""특정 ISP 환경에서 멀티플레이 접속 불가 문제""}, {""category"": ""developer_communication"", ""sentiment"": ""negative"", ""evidence"": ""기술적 문제 제보 후 개발사 응답 없음""}]",high,멀티플레이 접속 문제와 개발사의 소통 부재에 대한 불만.,특정 네트워크 환경에서의 멀티플레이 연결 이슈 조사 및 기술 지원 채널을 통한 사용자 피드백 대응 강화.,exact_match,heroes_of_hammerwatch_2
success,186209593,619820,Heroes of Hammerwatch II,2025-01-23 09:10:24,2025-01-14,9,D0-D30,negative,67.93333333333334,0,0.518750011920929,negative,2,balance,"[{""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""고레벨 구간에서 게임 속도와 화력이 과도해져 밸런스가 붕괴됨""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""초반의 긴장감 넘치는 협동 플레이가 고레벨에서 단순한 학살 게임으로 변질됨""}]",medium,고레벨 구간의 과도한 이동 속도와 화력 인플레이션으로 인해 초반의 긴장감과 협동의 재미가 사라짐.,고레벨 구간의 이동 속도 제한 및 과도한 시각 효과/화력 밸런스 조정 검토 필요.,exact_match,heroes_of_hammerwatch_2
success,217904262,619820,Heroes of Hammerwatch II,2026-02-08 23:24:59,2025-01-14,390,D181+,negative,2.066666666666667,3,0.4829053282737732,negative,2,balance,"[{""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""스킬과 장비가 콘텐츠 난이도에 비해 스케일링이 제대로 되지 않음""}]",medium,스킬과 장비의 성장 체감이 낮고 콘텐츠 난이도와의 밸런스가 맞지 않아 실망스러움.,스킬 및 장비의 성장 곡선과 콘텐츠 난이도 간의 밸런스 재검토 필요.,exact_match,heroes_of_hammerwatch_2
success,202092940,619820,Heroes of Hammerwatch II,2025-08-14 06:38:25,2025-01-14,212,D181+,positive,12.35,1,0.5,mixed,3,difficulty,"[{""category"": ""price_value"", ""sentiment"": ""positive"", ""evidence"": ""게임 가격이 합리적임""}, {""category"": ""difficulty"", ""sentiment"": ""negative"", ""evidence"": ""솔로 플레이 시 NG+ 난이도가 매우 불합리함""}]",medium,"가격 대비 만족도는 높으나, 솔로 플레이 시 NG+ 난이도 설계에 불만이 있음.",솔로 플레이어들을 위한 NG+ 난이도 밸런스 조정 검토.,partial_match,heroes_of_hammerwatch_2
success,223817062,619820,Heroes of Hammerwatch II,2026-04-22 02:03:17,2025-01-14,463,D181+,negative,2.2333333333333334,5,0.4842892587184906,negative,2,progression_grind,"[{""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""사망 시 획득 자원의 40%를 잃는 페널티가 너무 가혹함""}]",medium,사망 시 획득 자원의 40%를 차감하는 페널티가 너무 커서 게임의 재미를 저해함.,사망 시 자원 손실 비율(40%)에 대한 밸런스 조정 또는 난이도 옵션 추가 검토.,exact_match,heroes_of_hammerwatch_2
success,185920735,619820,Heroes of Hammerwatch II,2025-01-19 07:21:28,2025-01-14,5,D0-D30,positive,12.95,0,0.5,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""예상보다 훨씬 방대하고 깊이 있는 성장 시스템에 놀람""}]",low,"단순하고 편안한 게임인 줄 알았으나, 기대 이상으로 깊이 있는 성장 시스템을 갖추고 있음.","현재의 방대한 성장 시스템을 유지하고, 신규 유저가 시스템을 잘 이해할 수 있도록 튜토리얼이나 가이드 보완.",exact_match,heroes_of_hammerwatch_2
success,186401910,619820,Heroes of Hammerwatch II,2025-01-25 20:26:56,2025-01-14,11,D0-D30,negative,31.766666666666666,1,0.4741379022598266,negative,2,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""반복적인 레벨 진행이 지루하며 전투와 보상이 부족함""}, {""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""반복적인 파밍(그라인딩)에 비해 보상이 적음""}]",medium,"게임 컨셉은 좋으나 반복적인 플레이가 금방 지루해지며, 전투의 재미와 보상 체계 개선이 필요함.","반복 플레이의 피로도를 줄이기 위한 전투 시스템 개선 및 보상 체계(아이템 드랍률, 경험치 등) 재검토.",exact_match,heroes_of_hammerwatch_2
success,201858133,619820,Heroes of Hammerwatch II,2025-08-10 17:41:38,2025-01-14,208,D181+,negative,32.916666666666664,22,0.6203829646110535,negative,2,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""반복적인 맵과 동일한 작업으로 인해 게임이 지루하게 느껴짐""}, {""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""콘텐츠의 다양성 부족으로 인한 게임의 단조로움 언급""}]",medium,게임의 핵심 루프가 단조롭고 반복적이어서 지루함을 느낌. 콘텐츠 다양성 부족으로 추천하기 어려움.,"게임의 반복성을 줄이기 위해 맵 생성 알고리즘 개선, 새로운 이벤트 추가, 또는 게임 플레이 변주를 줄 수 있는 시스템 도입 검토.",exact_match,heroes_of_hammerwatch_2
success,185969979,619820,Heroes of Hammerwatch II,2025-01-19 20:37:35,2025-01-14,5,D0-D30,negative,16.05,0,0.5,negative,2,ui_ux,"[{""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""UI 디자인이 나쁘고 실시간 업데이트가 되지 않는 문제 언급""}, {""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""전작 대비 밸런스가 맞지 않음""}]",high,"UI 디자인 및 실시간 업데이트 미흡, 전작 대비 밸런스 문제로 인해 게임이 미완성된 느낌을 받음.","UI 반응성 및 가독성 개선 패치 진행, 전작과 비교하여 불균형한 밸런스 요소 재점검 및 조정.",exact_match,heroes_of_hammerwatch_2
success,206693308,619820,Heroes of Hammerwatch II,2025-10-14 07:18:38,2025-01-14,273,D181+,negative,0.3833333333333333,9,0.5585811734199524,negative,1,multiplayer_network,"[{""category"": ""multiplayer_network"", ""sentiment"": ""negative"", ""evidence"": ""멀티플레이어 기능이 작동하지 않음""}]",high,멀티플레이어 기능이 작동하지 않아 게임을 정상적으로 즐길 수 없음.,멀티플레이어 연결 문제 원인 파악 및 네트워크 안정화 패치 우선 적용.,exact_match,heroes_of_hammerwatch_2
success,185728797,619820,Heroes of Hammerwatch II,2025-01-16 18:31:00,2025-01-14,2,D0-D30,positive,8.716666666666667,0,0.5,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""전작의 단점을 개선하고 무기와 방어구 커스터마이징 자유도가 높음""}]",low,전작의 단점을 개선한 커스터마이징 시스템과 자유로운 장비 조합에 매우 만족함.,"현재의 장비 커스터마이징 및 업그레이드 시스템이 유저들에게 긍정적인 반응을 얻고 있으므로, 향후 업데이트에서도 이 강점을 유지하고 확장할 것을 권장함.",exact_match,heroes_of_hammerwatch_2
success,186127163,619820,Heroes of Hammerwatch II,2025-01-22 02:59:33,2025-01-14,8,D0-D30,negative,14.166666666666666,0,0.5,mixed,3,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""캐릭터 외형이 개성 없이 비슷하고 지루함""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""보조 공격(secondary attacks)의 다양성이 부족하고 지루함""}, {""category"": ""difficulty"", ""sentiment"": ""negative"", ""evidence"": ""함정의 타이밍과 판정이 불합리하게 느껴짐""}]",medium,"전작 대비 비주얼과 시스템은 발전했으나, 캐릭터 외형의 단조로움, 보조 공격의 지루함, 불합리한 함정 판정으로 인해 아쉬움이 남음.","캐릭터 외형 다양화 방안 검토, 보조 공격 스킬의 밸런스 및 다양성 강화, 함정의 타이밍과 히트박스 판정에 대한 재검토 및 조정 필요.",partial_match,heroes_of_hammerwatch_2
success,188084359,619820,Heroes of Hammerwatch II,2025-02-16 23:04:45,2025-01-14,33,D31-D90,positive,81.81666666666666,0,0.5,mixed,2,bug,"[{""category"": ""difficulty"", ""sentiment"": ""negative"", ""evidence"": ""1회차 이후 난이도가 지나치게 높음""}, {""category"": ""multiplayer_network"", ""sentiment"": ""negative"", ""evidence"": ""멀티플레이어에서 유저 이탈 및 연결 문제 발생""}, {""category"": ""bug"", ""sentiment"": ""negative"", ""evidence"": ""캐릭터가 사라지거나 죽지 않는 버그 발생""}, {""category"": ""performance"", ""sentiment"": ""negative"", ""evidence"": ""특정 상황에서 프레임 드랍 및 화면 가독성 문제 발생""}]",high,"게임 자체는 재미있으나, 고난도 구간의 밸런스 문제와 멀티플레이어 버그, 최적화 이슈로 인해 플레이 경험이 저해됨.","멀티플레이어 연결 안정성 개선, 캐릭터가 사라지거나 무적 상태가 되는 버그 수정, 고난도 구간의 밸런스 조정 및 최적화 작업 우선 수행.",partial_match,heroes_of_hammerwatch_2
success,213284479,619820,Heroes of Hammerwatch II,2025-12-14 14:55:19,2025-01-14,334,D181+,negative,7.4,5,0.5449987053871155,negative,1,multiplayer_network,"[{""category"": ""multiplayer_network"", ""sentiment"": ""negative"", ""evidence"": ""Desync issues causing NPC interaction failure and invisible enemies in co-op.""}, {""category"": ""developer_communication"", ""sentiment"": ""negative"", ""evidence"": ""Bug report on Discord was ignored.""}]",high,"멀티플레이어 동기화 문제로 NPC 상호작용 불가 및 투명 적 공격 현상이 발생하며, 개발사가 버그 리포트를 무시한다는 불만.","멀티플레이어 동기화(Desync) 문제의 근본 원인을 조사하고, 커뮤니티(Discord) 버그 리포트에 대한 피드백 및 대응 프로세스 개선 필요.",exact_match,heroes_of_hammerwatch_2
