recommendationid,appid,game_name,language,review_datetime,release_date,days_from_release,release_period,release_period_detail,steam_label_text,voted_up,playtime_at_review_hours,playtime_stage,votes_up,weighted_vote_score,received_for_free,written_during_early_access,price,price_group,genres_text,categories_text,top_steam_tags_text,review_text_for_llm,is_meaningful_review,meaningless_reason,source_run
186017143,619820,Heroes of Hammerwatch II,english,2025-01-20 14:07:34,2025-01-14,6,D0-D30,D0-D7,positive,1.0,27.933333333333334,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","Never have I pressed a buy button quicker after playing HoH 1 and seeing this gem being aired.

Im not gonna be to harsh I have read a couple reviews now and people are spitting facts.
Right now this game is a balant copy of HoH 1 with less to give in content/fun aspects like puzzles, No keys for chest made it extra painful to play wich in return made it more fun, pets, gambling at the tavern and a big one for me is the mercenary mode to get COSMETICS 🫠 run altering well to make bigger floors or to flood the floors with elites having glass floor secrets, deactivating saving recourses mid run to have more gold/ore gain are all gimmicks that made every run more personalized and fun. We need them back asap.

Some dude said it has less items than the original game wich also seems a little  awkward but its aaight time will tell.

Again right now it is a less content copy of HoH 1 mixed with Hammerwatch 2 mechanics there is very…VERY much to be desired BUT lets not forget.. it just came out give them time I trust this game will feel the same no… even better than the first one but right now its literally 55% of what HoH 1 is today.",1.0,meaningful,heroes_of_hammerwatch_2
206244059,619820,Heroes of Hammerwatch II,english,2025-10-09 07:45:25,2025-01-14,268,D181+,D181+,negative,0.0,13.4,late,4,0.5118483304977417,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","Mediocre game, 5/10.

TLDR:

Boring and grindy. No story, boring 2-skill combat, pixel art is average at best, and I don't even remember the music. Bosses are ok.

There are a lot of better games out there, especially HnS.

MAIN REVIEW:

The main problem is that runs are random with no strategy. You just pick up dozens of mostly useless trinkets, wishing you get the good set or something useful. There is no strategy, no different styles with each run. EVERY RUN IS THE SAME.

From level 10+, it is hard to get any good item. My friends were constantly annoyed that while playing as a warrior he was getting wands, AND THERE IS NO TRADE BETWEEN PLAYERS (in a co-op game, wtf).

For base and character upgrades you just need to grind gold and materials. Nothing special here. The problem is flexibility. Reset is expensive, and the build change you can do is  go with skill A, B or C. That is it. Stats is basically your DPS stat vs health. Also, that's it. Too simple, not interesting.

With friends it was fun to play at start, because this is typical mediocre pixel-art game sometimes the map is very hard to read(or see what is going on at all). One of my friends always got blocked in gates (h",1.0,meaningful,heroes_of_hammerwatch_2
213032799,619820,Heroes of Hammerwatch II,english,2025-12-11 07:25:48,2025-01-14,331,D181+,D181+,positive,1.0,22.73333333333333,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","I was tentative at first as to whether I'd enjoy the game, but it's a blast. Definitely reminiscent of the Gauntlet games, but modernized. Very fun solo or in coop.",1.0,meaningful,heroes_of_hammerwatch_2
186552778,619820,Heroes of Hammerwatch II,english,2025-01-27 19:03:42,2025-01-14,13,D0-D30,D8-D30,negative,0.0,0.1166666666666666,very_early,3,0.5203487873077393,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","I have attempted to play this game, but I cant get past the main menus. The game refuses to work with my hardware.

I am running on a 9800x3d, with a 4090, so there should be no issues due to that.

After extensive troubleshooting, I was able to get the game to PARTIALLY recognize mouse inputs (Logitech G502x mouse), but it still did what it wanted to do on its own. The games control menu and options for deciding what input devices to use are some of the worst I have EVER SEEN.

I wish I could provide a better review, but never got to enjoy the game due to the garbage default configs (which had to be deleted manually to even be able to click a menu option in game), and control options menus.",1.0,meaningful,heroes_of_hammerwatch_2
219745398,619820,Heroes of Hammerwatch II,english,2026-03-03 22:39:32,2025-01-14,413,D181+,D181+,negative,0.0,29.433333333333334,late,33,0.6938847899436951,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","Pros:
1. It works (0 bugs found, it doesnt crash, at least for me)

Cons:
1. Instead of looting few meaningful items that actualy make each run feel different, you loot a billion meaningless tiny items ehich you can't even feel - therefore each run feels the exact same.
2. You clear the same maps every time, very little content. It just takes a long time to clear a full zone, that's why it kinda feeld like there's something to do, but it's very repetitive.

generaly boring game.",1.0,meaningful,heroes_of_hammerwatch_2
193533915,619820,Heroes of Hammerwatch II,english,2025-04-25 06:55:53,2025-01-14,101,D91-D180,D91-D180,negative,0.0,52.1,late,2,0.531737744808197,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","The graphics are a definite improvement, but its hard to say that Heroes of Hammerwatch 2 is better or even as good as the first title.

The classes don't feel quite as tightly designed as they did in the first one. The addition of the equipment layer is a neat touch but stopping to compare items you find really breaks up the ""flow"" you could get into in the first title. Overall it feels slower and less rewarding, while somehow also seeming to be shorter on content. The town is needlessly large, nearly 4-5x the size of the first town's hub and key vendors/shops/npcs are scattered all over the otherwise empty hub. As you advance into NG+, many classes/prestige classes prove themselves to be completely useless in comparison to a few key ""meta"" choices (the only choices that actually work). There are also some bugs that seem to have persisted for months which completely break some classes/playstyles (such as minions dying when you change maps).

I can't really recommend the second title over the first one, at least not yet, not even after 11 patches.

Edit: A ""free"" update coinciding with a price increase which 'adds' an item tier that was already in the game and some new zones (locke",1.0,meaningful,heroes_of_hammerwatch_2
197699950,619820,Heroes of Hammerwatch II,english,2025-06-20 13:30:17,2025-01-14,157,D91-D180,D91-D180,positive,1.0,9.116666666666667,mid,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",A very pleasant to play hack and slash. Nowadays... better than going for some other very big names.,1.0,meaningful,heroes_of_hammerwatch_2
186199399,619820,Heroes of Hammerwatch II,english,2025-01-23 04:23:46,2025-01-14,9,D0-D30,D8-D30,negative,0.0,2.1666666666666665,mid,0,0.4516740441322326,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",It takes forever to get upgrades too long of a game that you repeat the same levels and how you play your character doesn't change that much. Not for me.,1.0,meaningful,heroes_of_hammerwatch_2
186847302,619820,Heroes of Hammerwatch II,english,2025-01-31 19:42:43,2025-01-14,17,D0-D30,D8-D30,negative,0.0,1.65,early,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","I'm about 2 hours in on HW2.  I loved the first one, but the second one doesn't seem to add anything too interesting (you can swap out your weapons i guess?) and its not nearly as polished.  They added complexity (eg more resource types) but without any meaningful depth.  The interface with the town upgrades is a lot harder to follow and understand.  It's so bad I actually had to double check that this isn't in early access.  The classes and abilities aren't as interesting as HW1.  The level design, pacing, and monster+boss design isn't as enjoyable.  This isn't me being nostalgic for the first, I feel like this one is just worse across the board.

If a friend asked me which one to buy and play for the first time, I'd tell them HW1.

I'll probably give it a couple more hours to see if it picks up but currently I'd say ""don't bother, unless you've got hundreds of hours on HW1 and are desperate for more content"" but if that's you, you've probably already bought it.",1.0,meaningful,heroes_of_hammerwatch_2
194727338,619820,Heroes of Hammerwatch II,english,2025-05-12 02:00:08,2025-01-14,118,D91-D180,D91-D180,positive,1.0,16.766666666666666,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",honestly one of the best roguelikes ive ever played! a good reason to play all the characters and learn their playstyles a ton of levels trinkets and meta progression! 10/10,1.0,meaningful,heroes_of_hammerwatch_2
205918391,619820,Heroes of Hammerwatch II,english,2025-10-05 04:42:06,2025-01-14,264,D181+,D181+,negative,0.0,8.583333333333334,mid,2,0.3643087148666382,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",Horrible over and over doing to same and getting punished for it....yeah good game.,1.0,meaningful,heroes_of_hammerwatch_2
185938384,619820,Heroes of Hammerwatch II,english,2025-01-19 13:04:29,2025-01-14,5,D0-D30,D0-D7,negative,0.0,11.4,late,15,0.6015943288803101,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","It gets very boring on the long term. 
Cant say much more than it feels very repetive and quickly becomes massive grindy",1.0,meaningful,heroes_of_hammerwatch_2
186054649,619820,Heroes of Hammerwatch II,english,2025-01-21 00:59:28,2025-01-14,7,D0-D30,D0-D7,positive,1.0,24.516666666666666,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",Really enjoy it. I did not expect to get this hooked. It's quite fun,1.0,meaningful,heroes_of_hammerwatch_2
185919702,619820,Heroes of Hammerwatch II,english,2025-01-19 06:58:48,2025-01-14,5,D0-D30,D0-D7,positive,1.0,4.016666666666667,mid,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","If your unsure about the game download the demo for free and give it a try, but honestly I believe its worth the asking price I spent on the game. Played a solid 4 hours of it and not once did i get bored with the fights or gameplay. Every run in the game is different, base building aspect is really cool, and each of your characters give any new character you make bonuses depending on the level of your previous characters. Overall happy with the game and looking to putting more hours into it.",1.0,meaningful,heroes_of_hammerwatch_2
194698327,619820,Heroes of Hammerwatch II,english,2025-05-11 16:50:38,2025-01-14,117,D91-D180,D91-D180,negative,0.0,137.98333333333332,late,7,0.6007664203643799,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","Promising But Needs More Polish 
This roguelike shows potential but currently feels underdeveloped in several key areas. The procedural generation needs work, as levels tend to look too similar across runs, reducing that sense of discovery the genre thrives on. Build variety is limited right now, with many talents not providing meaningful choices - some, like the 'chance for extra 45 fire damage,' don't scale well into late game, and certain high-level abilities (such as level 155 Rogue spells) can feel weaker than basic attacks.

The progression system has some rough edges too. With a level cap in place, hitting a wall at max level means your only options are to either level other characters or hope for better gear drops to improve your stats.

There's definitely a fun core here, but it needs more environmental variety, better talent balancing, and more satisfying progression systems to reach its full potential. Keep an eye on updates if you're interested, but right now the game doesn't quite deliver the depth and variety that roguelike fans expect.",1.0,meaningful,heroes_of_hammerwatch_2
199227968,619820,Heroes of Hammerwatch II,english,2025-07-07 19:46:43,2025-01-14,174,D91-D180,D91-D180,negative,0.0,8.666666666666666,mid,2,0.4758593738079071,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",great game.  Bought it played it for a month... windows did an update and it no longer works........ tried everything i could find on youtube and microsoft website to get it going... no luck.,1.0,meaningful,heroes_of_hammerwatch_2
185703566,619820,Heroes of Hammerwatch II,english,2025-01-16 11:21:25,2025-01-14,2,D0-D30,D0-D7,positive,1.0,4.183333333333334,mid,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","Lovely art style, challenging enemies and bosses, Fun gameplay with nice RPG elements, upgradeable town that let's you upgrade your gear, skills and bonus buffs. Multiple classes each with their own playstyle that you can customize as you wish through stat points. Dying is a big part of the game but for every run you get stronger as you upgrade your town and character with persistant upgrades.

I can see myself sinking quite some hours into this!",1.0,meaningful,heroes_of_hammerwatch_2
185634603,619820,Heroes of Hammerwatch II,english,2025-01-15 09:33:45,2025-01-14,1,D0-D30,D0-D7,positive,1.0,8.966666666666667,mid,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","something about this game is very addicting, the loop of each class and their combos feels great to play. Hopefully we get some missing classes in the future like necro or priest.",1.0,meaningful,heroes_of_hammerwatch_2
186064819,619820,Heroes of Hammerwatch II,english,2025-01-21 05:02:33,2025-01-14,7,D0-D30,D0-D7,negative,0.0,0.1,very_early,1,0.3955980539321899,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",i gave up on it in first 5 mins when changing display resolution and v sync game would crash and freeze,1.0,meaningful,heroes_of_hammerwatch_2
215445074,619820,Heroes of Hammerwatch II,english,2026-01-08 00:48:53,2025-01-14,359,D181+,D181+,positive,1.0,16.116666666666667,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","So far, so good. I wish it was a little faster. A little tedioud.",1.0,meaningful,heroes_of_hammerwatch_2
186824077,619820,Heroes of Hammerwatch II,english,2025-01-31 14:06:52,2025-01-14,17,D0-D30,D8-D30,negative,0.0,50.7,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","Continue your run in future my A*** https://i.imgur.com/eEani9q.png

please fix this. then i can fix my negative review",1.0,meaningful,heroes_of_hammerwatch_2
185678441,619820,Heroes of Hammerwatch II,english,2025-01-15 23:54:26,2025-01-14,1,D0-D30,D0-D7,positive,1.0,12.616666666666667,late,1,0.523809552192688,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","Amazing game! Absolutely loved the first, also responded immediately to our requests for graphical options to turn off foliage sway for some of our motion-sick prone buddies. Looking forward to playing lots of this in the future. :)",1.0,meaningful,heroes_of_hammerwatch_2
186706543,619820,Heroes of Hammerwatch II,english,2025-01-29 22:33:10,2025-01-14,15,D0-D30,D8-D30,negative,0.0,2.0,mid,1,0.4761904776096344,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","Just started this game but it desperately needs more explanation of what buttons do. While attempting trial and error clicking random buttons to see what they do I clicked the unexplained ""house"" button on the save profiles screen. Inexplicably this brought me back to the main menu and somehow caused my character to disappear. Searching the internet for help got me nowhere so now I have to make a new character. The one I lost was only level 3 so I'm glad this happened now rather than later, but I'm still very unhappy with how things played out. Add pop-up tooltips for every button PLEASE!",1.0,meaningful,heroes_of_hammerwatch_2
189655680,619820,Heroes of Hammerwatch II,english,2025-03-08 05:27:22,2025-01-14,53,D31-D90,D31-D90,positive,1.0,67.25,late,6,0.4959801137447357,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☐ Very good
☐ Good
☑ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☑ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☑ Old Fashioned
☐ Workable
☐ Big
☐ Will eat 15% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☑ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☑ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☑ Some lore
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Ga",1.0,meaningful,heroes_of_hammerwatch_2
188213066,619820,Heroes of Hammerwatch II,english,2025-02-18 20:17:31,2025-01-14,35,D31-D90,D31-D90,negative,0.0,1.2666666666666666,early,4,0.4603372812271118,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","This game is almost fully Early access but they didn't sell it as so. It clearly lacks many features that either should have been in it at a 1.0 launch or are half done in the files but not available in game.

Not sure why they didn't launch in early access since that's what this is.",1.0,meaningful,heroes_of_hammerwatch_2
209422466,619820,Heroes of Hammerwatch II,english,2025-11-16 20:53:37,2025-01-14,306,D181+,D181+,positive,1.0,8.25,mid,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","It's good but please add the fountain back and the priest. fountain is very cool from first game and sometimes i just want a run with bigger rooms, more enemies and more elites. Things to help customize the run further are always fun.",1.0,meaningful,heroes_of_hammerwatch_2
208630248,619820,Heroes of Hammerwatch II,english,2025-11-07 13:39:41,2025-01-14,297,D181+,D181+,negative,0.0,16.083333333333332,late,28,0.5746893882751465,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","A beautiful game ruined by too much grinding. You will spend most of your time fighting the same enemies at the same locations. There is nothing fun in this game after a few hours, unless you happen to like endless grinding without real progress. Devs, please, fix your game! I love the visuals, the soundtrack is great and playing is smooth. And this works great on Linux!",1.0,meaningful,heroes_of_hammerwatch_2
206707578,619820,Heroes of Hammerwatch II,english,2025-10-14 12:46:02,2025-01-14,273,D181+,D181+,negative,0.0,84.28333333333333,late,10,0.5495879650115967,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","after update, save data got deleted, rip 80+ hours of playing.

so pissed off",1.0,meaningful,heroes_of_hammerwatch_2
186645054,619820,Heroes of Hammerwatch II,english,2025-01-29 01:56:02,2025-01-14,15,D0-D30,D8-D30,negative,0.0,37.56666666666667,late,0,0.4799999892711639,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","I think that this game has the potential to be something amazing. Provided the devs do a lot of work on this game. 

I'll start with probably my biggest complaint first. They nerf abilities into the ground on some classes (the warlock) and not on others (literately any other class) I am a firm believer in games where the focus is PvE that if a certain class or ability feels too strong compared to the others that you should buff the other classes or abilities instead of nerfing the same class two updates in a row.  The disrespect this games shows the warlock is crazy. Like, what does it matter if your players ""break"" your game? Isn't the point of playing games to have fun? Idk, I just don't like that fact the instead of buffing stuff they chose to nerf it instead. 

I do like some of the changes from the first game. Firstly, the revive system is VASTLY better in the second game. instead of linking your souls together and having both characters dying when the other does, (the first game) they made it cost max HP instead. Still punishing if you die too many times, but not a run endear when someone makes a mistake. I think letting you pick where you put you stats whenever you level up ",1.0,meaningful,heroes_of_hammerwatch_2
190185822,619820,Heroes of Hammerwatch II,english,2025-03-14 17:57:12,2025-01-14,59,D31-D90,D31-D90,positive,1.0,53.88333333333333,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash",Well worth the cost and more entertaining than most AAA games I have played in the last six months.,1.0,meaningful,heroes_of_hammerwatch_2
187276483,619820,Heroes of Hammerwatch II,english,2025-02-06 06:43:08,2025-01-14,23,D0-D30,D8-D30,negative,0.0,142.53333333333333,late,6,0.5297941565513611,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","Can't recommend game in it's current state.

It's another one of those games that makes you think it has infinite replayability when it doesn't. The viability of most builds and classes go out the window the moment you start doing NG.

The game is very poorly balanced and extremely underdeveloped for anything outside your first 3 completed runs.

You will get around 3 hours of gameplay (assuming you dont die over and over on NG0) before you start seeing issues.

In comparison to HOH 1, this game is bare-bones, how it was launched as a 1.0 and not branded as Early Access is beyond me.",1.0,meaningful,heroes_of_hammerwatch_2
185628732,619820,Heroes of Hammerwatch II,english,2025-01-15 06:32:32,2025-01-14,1,D0-D30,D0-D7,negative,0.0,3.6,mid,3,0.5019134283065796,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","At first seems really good, but then you realize how grindy the game is and how much the designers bottleneck all the resources. The amount of time it takes to receive a tiny stat bonus is not worth it. The progression is too slow and repetitive",1.0,meaningful,heroes_of_hammerwatch_2
187180207,619820,Heroes of Hammerwatch II,english,2025-02-04 22:34:15,2025-01-14,21,D0-D30,D8-D30,negative,0.0,36.78333333333333,late,0,0.5,0.0,0.0,19.99,10-20,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Action RPG, Action Roguelike, Action, Rogue-like, Dungeon Crawler, Adventure, Rogue-lite, Procedural Generation, Hack and Slash","I've only played this in single player.  Like a lot of ARPGs it's slow to start and gets pretty fun after about 5 hours.  But generally speaking the game is slow with you waiting for cool down timers between packs of mobs, or for your health and mana to regen.  Then in new game + some questionable game mechanics are introduce that force you into specific play styles that aren't much fun and make some classes non viable.  

Given this game was in Early Access for a while I'm sure these issues have been pointed out to death but never actually addressed so it seems unlikely they'll ever change.",1.0,meaningful,heroes_of_hammerwatch_2
